id,panels,pv_kw,battery_kwh,state,schemeA_final,schemeA_per_kw,schemeB_final,schemeB_per_kw,schemeC_ex,schemeC_inc,schemeC_per_kw,schemeD_ex,schemeD_inc,schemeD_per_kw
2385,46,20.24,10.0,ACT,16385.0,810.0,11662.0,576.0,23192.0,17656.0,872.0,20456.0,16525.0,816.0
2386,10,4.4,10.0,TAS,8182.0,1859.0,7619.0,1732.0,10520.0,7360.0,1673.0,10160.0,8288.0,1884.0
2386,10,4.4,10.0,NSW,8182.0,1859.0,7619.0,1732.0,10520.0,7360.0,1673.0,10160.0,8288.0,1884.0
2386,10,4.4,10.0,VIC,8182.0,1859.0,7619.0,1732.0,10520.0,7360.0,1673.0,10160.0,8288.0,1884.0
2386,10,4.4,10.0,QLD,8026.0,1824.0,7463.0,1696.0,10520.0,7360.0,1673.0,10160.0,8288.0,1884.0
2386,10,4.4,10.0,SA,8026.0,1824.0,7463.0,1696.0,10520.0,7360.0,1673.0,10160.0,8288.0,1884.0
2386,10,4.4,10.0,WA,8026.0,1824.0,7463.0,1696.0,10520.0,7360.0,1673.0,10160.0,8288.0,1884.0
2386,10,4.4,10.0,NT,7948.0,1806.0,7385.0,1678.0,10520.0,7360.0,1673.0,10160.0,8288.0,1884.0
2386,10,4.4,10.0,ACT,8182.0,1859.0,7619.0,1732.0,10520.0,7360.0,1673.0,10160.0,8288.0,1884.0
2387,8,3.52,10.0,TAS,7715.0,2192.0,7232.0,2055.0,9816.0,6788.0,1928.0,9588.0,7830.0,2225.0
2387,8,3.52,10.0,NSW,7715.0,2192.0,7232.0,2055.0,9816.0,6788.0,1928.0,9588.0,7830.0,2225.0
2387,8,3.52,10.0,VIC,7715.0,2192.0,7232.0,2055.0,9816.0,6788.0,1928.0,9588.0,7830.0,2225.0
2387,8,3.52,10.0,QLD,7598.0,2159.0,7115.0,2021.0,9816.0,6788.0,1928.0,9588.0,7830.0,2225.0
2387,8,3.52,10.0,SA,7598.0,2159.0,7115.0,2021.0,9816.0,6788.0,1928.0,9588.0,7830.0,2225.0
2387,8,3.52,10.0,WA,7598.0,2159.0,7115.0,2021.0,9816.0,6788.0,1928.0,9588.0,7830.0,2225.0
2387,8,3.52,10.0,NT,7520.0,2136.0,7037.0,1999.0,9816.0,6788.0,1928.0,9588.0,7830.0,2225.0
2387,8,3.52,10.0,ACT,7715.0,2192.0,7232.0,2055.0,9816.0,6788.0,1928.0,9588.0,7830.0,2225.0
2388,31,13.64,10.0,TAS,12944.0,949.0,10138.0,743.0,17912.0,13366.0,980.0,16166.0,13093.0,960.0
2388,31,13.64,10.0,NSW,12944.0,949.0,10138.0,743.0,17912.0,13366.0,980.0,16166.0,13093.0,960.0
2388,31,13.64,10.0,VIC,12944.0,949.0,10138.0,743.0,17912.0,13366.0,980.0,16166.0,13093.0,960.0
2388,31,13.64,10.0,QLD,12476.0,915.0,9670.0,709.0,17912.0,13366.0,980.0,16166.0,13093.0,960.0
2388,31,13.64,10.0,SA,12476.0,915.0,9670.0,709.0,17912.0,13366.0,980.0,16166.0,13093.0,960.0
2388,31,13.64,10.0,WA,12476.0,915.0,9670.0,709.0,17912.0,13366.0,980.0,16166.0,13093.0,960.0
2388,31,13.64,10.0,NT,12203.0,895.0,9397.0,689.0,17912.0,13366.0,980.0,16166.0,13093.0,960.0
2388,31,13.64,10.0,ACT,12944.0,949.0,10138.0,743.0,17912.0,13366.0,980.0,16166.0,13093.0,960.0
2389,18,7.92,10.0,TAS,10009.0,1264.0,8864.0,1119.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
2389,18,7.92,10.0,NSW,10009.0,1264.0,8864.0,1119.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
2389,18,7.92,10.0,VIC,10009.0,1264.0,8864.0,1119.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
2389,18,7.92,10.0,QLD,9736.0,1229.0,8591.0,1085.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
2389,18,7.92,10.0,SA,9736.0,1229.0,8591.0,1085.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
2389,18,7.92,10.0,WA,9736.0,1229.0,8591.0,1085.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
2389,18,7.92,10.0,NT,9541.0,1205.0,8396.0,1060.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
2389,18,7.92,10.0,ACT,10009.0,1264.0,8864.0,1119.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
2390,21,9.24,10.0,TAS,10689.0,1157.0,9161.0,991.0,14392.0,10506.0,1137.0,13306.0,10805.0,1169.0
2390,21,9.24,10.0,NSW,10689.0,1157.0,9161.0,991.0,14392.0,10506.0,1137.0,13306.0,10805.0,1169.0
2390,21,9.24,10.0,VIC,10689.0,1157.0,9161.0,991.0,14392.0,10506.0,1137.0,13306.0,10805.0,1169.0
2390,21,9.24,10.0,QLD,10338.0,1119.0,8810.0,953.0,14392.0,10506.0,1137.0,13306.0,10805.0,1169.0
2390,21,9.24,10.0,SA,10338.0,1119.0,8810.0,953.0,14392.0,10506.0,1137.0,13306.0,10805.0,1169.0
2390,21,9.24,10.0,WA,10338.0,1119.0,8810.0,953.0,14392.0,10506.0,1137.0,13306.0,10805.0,1169.0
2390,21,9.24,10.0,NT,10182.0,1102.0,8654.0,937.0,14392.0,10506.0,1137.0,13306.0,10805.0,1169.0
2390,21,9.24,10.0,ACT,10689.0,1157.0,9161.0,991.0,14392.0,10506.0,1137.0,13306.0,10805.0,1169.0
2391,32,14.08,10.0,TAS,13197.0,937.0,10263.0,729.0,18264.0,13652.0,970.0,16452.0,13322.0,946.0
2391,32,14.08,10.0,NSW,13197.0,937.0,10263.0,729.0,18264.0,13652.0,970.0,16452.0,13322.0,946.0
2391,32,14.08,10.0,VIC,13197.0,937.0,10263.0,729.0,18264.0,13652.0,970.0,16452.0,13322.0,946.0
2391,32,14.08,10.0,QLD,12690.0,901.0,9756.0,693.0,18264.0,13652.0,970.0,16452.0,13322.0,946.0
2391,32,14.08,10.0,SA,12690.0,901.0,9756.0,693.0,18264.0,13652.0,970.0,16452.0,13322.0,946.0
2391,32,14.08,10.0,WA,12690.0,901.0,9756.0,693.0,18264.0,13652.0,970.0,16452.0,13322.0,946.0
2391,32,14.08,10.0,NT,12378.0,879.0,9444.0,671.0,18264.0,13652.0,970.0,16452.0,13322.0,946.0
2391,32,14.08,10.0,ACT,13197.0,937.0,10263.0,729.0,18264.0,13652.0,970.0,16452.0,13322.0,946.0
2392,26,11.44,10.0,TAS,11836.0,1035.0,9669.0,845.0,16152.0,11936.0,1043.0,14736.0,11949.0,1044.0
2392,26,11.44,10.0,NSW,11836.0,1035.0,9669.0,845.0,16152.0,11936.0,1043.0,14736.0,11949.0,1044.0
2392,26,11.44,10.0,VIC,11836.0,1035.0,9669.0,845.0,16152.0,11936.0,1043.0,14736.0,11949.0,1044.0
2392,26,11.44,10.0,QLD,11407.0,997.0,9240.0,808.0,16152.0,11936.0,1043.0,14736.0,11949.0,1044.0
2392,26,11.44,10.0,SA,11407.0,997.0,9240.0,808.0,16152.0,11936.0,1043.0,14736.0,11949.0,1044.0
2392,26,11.44,10.0,WA,11407.0,997.0,9240.0,808.0,16152.0,11936.0,1043.0,14736.0,11949.0,1044.0
2392,26,11.44,10.0,NT,11173.0,977.0,9006.0,787.0,16152.0,11936.0,1043.0,14736.0,11949.0,1044.0
2392,26,11.44,10.0,ACT,11836.0,1035.0,9669.0,845.0,16152.0,11936.0,1043.0,14736.0,11949.0,1044.0
2393,21,9.24,10.0,TAS,10689.0,1157.0,9161.0,991.0,14392.0,10506.0,1137.0,13306.0,10805.0,1169.0
2393,21,9.24,10.0,NSW,10689.0,1157.0,9161.0,991.0,14392.0,10506.0,1137.0,13306.0,10805.0,1169.0
2393,21,9.24,10.0,VIC,10689.0,1157.0,9161.0,991.0,14392.0,10506.0,1137.0,13306.0,10805.0,1169.0
2393,21,9.24,10.0,QLD,10338.0,1119.0,8810.0,953.0,14392.0,10506.0,1137.0,13306.0,10805.0,1169.0
2393,21,9.24,10.0,SA,10338.0,1119.0,8810.0,953.0,14392.0,10506.0,1137.0,13306.0,10805.0,1169.0
2393,21,9.24,10.0,WA,10338.0,1119.0,8810.0,953.0,14392.0,10506.0,1137.0,13306.0,10805.0,1169.0
2393,21,9.24,10.0,NT,10182.0,1102.0,8654.0,937.0,14392.0,10506.0,1137.0,13306.0,10805.0,1169.0
2393,21,9.24,10.0,ACT,10689.0,1157.0,9161.0,991.0,14392.0,10506.0,1137.0,13306.0,10805.0,1169.0
2394,74,32.56,10.0,TAS,22760.0,699.0,14460.0,444.0,33048.0,25664.0,788.0,28464.0,22931.0,704.0
2394,74,32.56,10.0,NSW,22760.0,699.0,14460.0,444.0,33048.0,25664.0,788.0,28464.0,22931.0,704.0
2394,74,32.56,10.0,VIC,22760.0,699.0,14460.0,444.0,33048.0,25664.0,788.0,28464.0,22931.0,704.0
2394,74,32.56,10.0,QLD,21551.0,662.0,13251.0,407.0,33048.0,25664.0,788.0,28464.0,22931.0,704.0
2394,74,32.56,10.0,SA,21551.0,662.0,13251.0,407.0,33048.0,25664.0,788.0,28464.0,22931.0,704.0
2394,74,32.56,10.0,WA,21551.0,662.0,13251.0,407.0,33048.0,25664.0,788.0,28464.0,22931.0,704.0
2394,74,32.56,10.0,NT,20927.0,643.0,12627.0,388.0,33048.0,25664.0,788.0,28464.0,22931.0,704.0
2394,74,32.56,10.0,ACT,22760.0,699.0,14460.0,444.0,33048.0,25664.0,788.0,28464.0,22931.0,704.0
2395,5,2.2,10.0,TAS,7035.0,3198.0,6671.0,3032.0,8760.0,5930.0,2695.0,8730.0,7144.0,3247.0
2395,5,2.2,10.0,NSW,7035.0,3198.0,6671.0,3032.0,8760.0,5930.0,2695.0,8730.0,7144.0,3247.0
2395,5,2.2,10.0,VIC,7035.0,3198.0,6671.0,3032.0,8760.0,5930.0,2695.0,8730.0,7144.0,3247.0
2395,5,2.2,10.0,QLD,6957.0,3162.0,6593.0,2997.0,8760.0,5930.0,2695.0,8730.0,7144.0,3247.0
2395,5,2.2,10.0,SA,6957.0,3162.0,6593.0,2997.0,8760.0,5930.0,2695.0,8730.0,7144.0,3247.0
2395,5,2.2,10.0,WA,6957.0,3162.0,6593.0,2997.0,8760.0,5930.0,2695.0,8730.0,7144.0,3247.0
2395,5,2.2,10.0,NT,6918.0,3144.0,6554.0,2979.0,8760.0,5930.0,2695.0,8730.0,7144.0,3247.0
2395,5,2.2,10.0,ACT,7035.0,3198.0,6671.0,3032.0,8760.0,5930.0,2695.0,8730.0,7144.0,3247.0
2396,20,8.8,10.0,TAS,10476.0,1190.0,9075.0,1031.0,14040.0,10220.0,1161.0,13020.0,10576.0,1202.0
2396,20,8.8,10.0,NSW,10476.0,1190.0,9075.0,1031.0,14040.0,10220.0,1161.0,13020.0,10576.0,1202.0
2396,20,8.8,10.0,VIC,10476.0,1190.0,9075.0,1031.0,14040.0,10220.0,1161.0,13020.0,10576.0,1202.0
2396,20,8.8,10.0,QLD,10125.0,1151.0,8724.0,991.0,14040.0,10220.0,1161.0,13020.0,10576.0,1202.0
2396,20,8.8,10.0,SA,10125.0,1151.0,8724.0,991.0,14040.0,10220.0,1161.0,13020.0,10576.0,1202.0
2396,20,8.8,10.0,WA,10125.0,1151.0,8724.0,991.0,14040.0,10220.0,1161.0,13020.0,10576.0,1202.0
2396,20,8.8,10.0,NT,9969.0,1133.0,8568.0,974.0,14040.0,10220.0,1161.0,13020.0,10576.0,1202.0
2396,20,8.8,10.0,ACT,10476.0,1190.0,9075.0,1031.0,14040.0,10220.0,1161.0,13020.0,10576.0,1202.0
2397,23,10.12,10.0,TAS,11156.0,1102.0,9372.0,926.0,15096.0,11078.0,1095.0,13878.0,11262.0,1113.0
2397,23,10.12,10.0,NSW,11156.0,1102.0,9372.0,926.0,15096.0,11078.0,1095.0,13878.0,11262.0,1113.0
2397,23,10.12,10.0,VIC,11156.0,1102.0,9372.0,926.0,15096.0,11078.0,1095.0,13878.0,11262.0,1113.0
2397,23,10.12,10.0,QLD,10766.0,1064.0,8982.0,888.0,15096.0,11078.0,1095.0,13878.0,11262.0,1113.0
2397,23,10.12,10.0,SA,10766.0,1064.0,8982.0,888.0,15096.0,11078.0,1095.0,13878.0,11262.0,1113.0
2397,23,10.12,10.0,WA,10766.0,1064.0,8982.0,888.0,15096.0,11078.0,1095.0,13878.0,11262.0,1113.0
2397,23,10.12,10.0,NT,10571.0,1045.0,8787.0,868.0,15096.0,11078.0,1095.0,13878.0,11262.0,1113.0
2397,23,10.12,10.0,ACT,11156.0,1102.0,9372.0,926.0,15096.0,11078.0,1095.0,13878.0,11262.0,1113.0
2398,32,14.08,10.0,TAS,13197.0,937.0,10263.0,729.0,18264.0,13652.0,970.0,16452.0,13322.0,946.0
2398,32,14.08,10.0,NSW,13197.0,937.0,10263.0,729.0,18264.0,13652.0,970.0,16452.0,13322.0,946.0
2398,32,14.08,10.0,VIC,13197.0,937.0,10263.0,729.0,18264.0,13652.0,970.0,16452.0,13322.0,946.0
2398,32,14.08,10.0,QLD,12690.0,901.0,9756.0,693.0,18264.0,13652.0,970.0,16452.0,13322.0,946.0
2398,32,14.08,10.0,SA,12690.0,901.0,9756.0,693.0,18264.0,13652.0,970.0,16452.0,13322.0,946.0
2398,32,14.08,10.0,WA,12690.0,901.0,9756.0,693.0,18264.0,13652.0,970.0,16452.0,13322.0,946.0
2398,32,14.08,10.0,NT,12378.0,879.0,9444.0,671.0,18264.0,13652.0,970.0,16452.0,13322.0,946.0
2398,32,14.08,10.0,ACT,13197.0,937.0,10263.0,729.0,18264.0,13652.0,970.0,16452.0,13322.0,946.0
2399,13,5.72,10.0,TAS,8862.0,1549.0,8180.0,1430.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
2399,13,5.72,10.0,NSW,8862.0,1549.0,8180.0,1430.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
2399,13,5.72,10.0,VIC,8862.0,1549.0,8180.0,1430.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
2399,13,5.72,10.0,QLD,8667.0,1515.0,7985.0,1396.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
2399,13,5.72,10.0,SA,8667.0,1515.0,7985.0,1396.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
2399,13,5.72,10.0,WA,8667.0,1515.0,7985.0,1396.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
2399,13,5.72,10.0,NT,8550.0,1495.0,7868.0,1376.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
2399,13,5.72,10.0,ACT,8862.0,1549.0,8180.0,1430.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
2400,4,1.76,10.0,TAS,6821.0,3876.0,6497.0,3691.0,8408.0,5644.0,3207.0,8444.0,6915.0,3929.0
2400,4,1.76,10.0,NSW,6821.0,3876.0,6497.0,3691.0,8408.0,5644.0,3207.0,8444.0,6915.0,3929.0
2400,4,1.76,10.0,VIC,6821.0,3876.0,6497.0,3691.0,8408.0,5644.0,3207.0,8444.0,6915.0,3929.0
2400,4,1.76,10.0,QLD,6743.0,3831.0,6419.0,3647.0,8408.0,5644.0,3207.0,8444.0,6915.0,3929.0
2400,4,1.76,10.0,SA,6743.0,3831.0,6419.0,3647.0,8408.0,5644.0,3207.0,8444.0,6915.0,3929.0
2400,4,1.76,10.0,WA,6743.0,3831.0,6419.0,3647.0,8408.0,5644.0,3207.0,8444.0,6915.0,3929.0
2400,4,1.76,10.0,NT,6704.0,3809.0,6380.0,3625.0,8408.0,5644.0,3207.0,8444.0,6915.0,3929.0
2400,4,1.76,10.0,ACT,6821.0,3876.0,6497.0,3691.0,8408.0,5644.0,3207.0,8444.0,6915.0,3929.0
2401,29,12.76,10.0,TAS,12517.0,981.0,9966.0,781.0,17208.0,12794.0,1003.0,15594.0,12635.0,990.0
2401,29,12.76,10.0,NSW,12517.0,981.0,9966.0,781.0,17208.0,12794.0,1003.0,15594.0,12635.0,990.0
2401,29,12.76,10.0,VIC,12517.0,981.0,9966.0,781.0,17208.0,12794.0,1003.0,15594.0,12635.0,990.0
2401,29,12.76,10.0,QLD,12049.0,944.0,9498.0,744.0,17208.0,12794.0,1003.0,15594.0,12635.0,990.0
2401,29,12.76,10.0,SA,12049.0,944.0,9498.0,744.0,17208.0,12794.0,1003.0,15594.0,12635.0,990.0
2401,29,12.76,10.0,WA,12049.0,944.0,9498.0,744.0,17208.0,12794.0,1003.0,15594.0,12635.0,990.0
2401,29,12.76,10.0,NT,11776.0,923.0,9225.0,723.0,17208.0,12794.0,1003.0,15594.0,12635.0,990.0
2401,29,12.76,10.0,ACT,12517.0,981.0,9966.0,781.0,17208.0,12794.0,1003.0,15594.0,12635.0,990.0
2402,48,21.12,10.0,TAS,16812.0,796.0,11834.0,560.0,23896.0,18228.0,863.0,21028.0,16982.0,804.0
2402,48,21.12,10.0,NSW,16812.0,796.0,11834.0,560.0,23896.0,18228.0,863.0,21028.0,16982.0,804.0
2402,48,21.12,10.0,VIC,16812.0,796.0,11834.0,560.0,23896.0,18228.0,863.0,21028.0,16982.0,804.0
2402,48,21.12,10.0,QLD,16071.0,761.0,11093.0,525.0,23896.0,18228.0,863.0,21028.0,16982.0,804.0
2402,48,21.12,10.0,SA,16071.0,761.0,11093.0,525.0,23896.0,18228.0,863.0,21028.0,16982.0,804.0
2402,48,21.12,10.0,WA,16071.0,761.0,11093.0,525.0,23896.0,18228.0,863.0,21028.0,16982.0,804.0
2402,48,21.12,10.0,NT,15642.0,741.0,10664.0,505.0,23896.0,18228.0,863.0,21028.0,16982.0,804.0
2402,48,21.12,10.0,ACT,16812.0,796.0,11834.0,560.0,23896.0,18228.0,863.0,21028.0,16982.0,804.0
2403,18,7.92,10.0,TAS,10009.0,1264.0,8864.0,1119.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
2403,18,7.92,10.0,NSW,10009.0,1264.0,8864.0,1119.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
2403,18,7.92,10.0,VIC,10009.0,1264.0,8864.0,1119.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
2403,18,7.92,10.0,QLD,9736.0,1229.0,8591.0,1085.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
2403,18,7.92,10.0,SA,9736.0,1229.0,8591.0,1085.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
2403,18,7.92,10.0,WA,9736.0,1229.0,8591.0,1085.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
2403,18,7.92,10.0,NT,9541.0,1205.0,8396.0,1060.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
2403,18,7.92,10.0,ACT,10009.0,1264.0,8864.0,1119.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
2404,9,3.96,10.0,TAS,7968.0,2012.0,7445.0,1880.0,10168.0,7074.0,1786.0,9874.0,8059.0,2035.0
2404,9,3.96,10.0,NSW,7968.0,2012.0,7445.0,1880.0,10168.0,7074.0,1786.0,9874.0,8059.0,2035.0
2404,9,3.96,10.0,VIC,7968.0,2012.0,7445.0,1880.0,10168.0,7074.0,1786.0,9874.0,8059.0,2035.0
2404,9,3.96,10.0,QLD,7812.0,1973.0,7289.0,1841.0,10168.0,7074.0,1786.0,9874.0,8059.0,2035.0
2404,9,3.96,10.0,SA,7812.0,1973.0,7289.0,1841.0,10168.0,7074.0,1786.0,9874.0,8059.0,2035.0
2404,9,3.96,10.0,WA,7812.0,1973.0,7289.0,1841.0,10168.0,7074.0,1786.0,9874.0,8059.0,2035.0
2404,9,3.96,10.0,NT,7734.0,1953.0,7211.0,1821.0,10168.0,7074.0,1786.0,9874.0,8059.0,2035.0
2404,9,3.96,10.0,ACT,7968.0,2012.0,7445.0,1880.0,10168.0,7074.0,1786.0,9874.0,8059.0,2035.0
2405,38,16.72,10.0,TAS,14557.0,871.0,10857.0,649.0,20376.0,15368.0,919.0,18168.0,14694.0,879.0
2405,38,16.72,10.0,NSW,14557.0,871.0,10857.0,649.0,20376.0,15368.0,919.0,18168.0,14694.0,879.0
2405,38,16.72,10.0,VIC,14557.0,871.0,10857.0,649.0,20376.0,15368.0,919.0,18168.0,14694.0,879.0
2405,38,16.72,10.0,QLD,13933.0,833.0,10233.0,612.0,20376.0,15368.0,919.0,18168.0,14694.0,879.0
2405,38,16.72,10.0,SA,13933.0,833.0,10233.0,612.0,20376.0,15368.0,919.0,18168.0,14694.0,879.0
2405,38,16.72,10.0,WA,13933.0,833.0,10233.0,612.0,20376.0,15368.0,919.0,18168.0,14694.0,879.0
2405,38,16.72,10.0,NT,13621.0,815.0,9921.0,593.0,20376.0,15368.0,919.0,18168.0,14694.0,879.0
2405,38,16.72,10.0,ACT,14557.0,871.0,10857.0,649.0,20376.0,15368.0,919.0,18168.0,14694.0,879.0
2406,39,17.16,10.0,TAS,14771.0,861.0,10943.0,638.0,20728.0,15654.0,912.0,18454.0,14923.0,870.0
2406,39,17.16,10.0,NSW,14771.0,861.0,10943.0,638.0,20728.0,15654.0,912.0,18454.0,14923.0,870.0
2406,39,17.16,10.0,VIC,14771.0,861.0,10943.0,638.0,20728.0,15654.0,912.0,18454.0,14923.0,870.0
2406,39,17.16,10.0,QLD,14147.0,824.0,10319.0,601.0,20728.0,15654.0,912.0,18454.0,14923.0,870.0
2406,39,17.16,10.0,SA,14147.0,824.0,10319.0,601.0,20728.0,15654.0,912.0,18454.0,14923.0,870.0
2406,39,17.16,10.0,WA,14147.0,824.0,10319.0,601.0,20728.0,15654.0,912.0,18454.0,14923.0,870.0
2406,39,17.16,10.0,NT,13796.0,804.0,9968.0,581.0,20728.0,15654.0,912.0,18454.0,14923.0,870.0
2406,39,17.16,10.0,ACT,14771.0,861.0,10943.0,638.0,20728.0,15654.0,912.0,18454.0,14923.0,870.0
2407,37,16.28,10.0,TAS,14344.0,881.0,10771.0,662.0,20024.0,15082.0,926.0,17882.0,14466.0,889.0
2407,37,16.28,10.0,NSW,14344.0,881.0,10771.0,662.0,20024.0,15082.0,926.0,17882.0,14466.0,889.0
2407,37,16.28,10.0,VIC,14344.0,881.0,10771.0,662.0,20024.0,15082.0,926.0,17882.0,14466.0,889.0
2407,37,16.28,10.0,QLD,13720.0,843.0,10147.0,623.0,20024.0,15082.0,926.0,17882.0,14466.0,889.0
2407,37,16.28,10.0,SA,13720.0,843.0,10147.0,623.0,20024.0,15082.0,926.0,17882.0,14466.0,889.0
2407,37,16.28,10.0,WA,13720.0,843.0,10147.0,623.0,20024.0,15082.0,926.0,17882.0,14466.0,889.0
2407,37,16.28,10.0,NT,13408.0,824.0,9835.0,604.0,20024.0,15082.0,926.0,17882.0,14466.0,889.0
2407,37,16.28,10.0,ACT,14344.0,881.0,10771.0,662.0,20024.0,15082.0,926.0,17882.0,14466.0,889.0
2408,37,16.28,10.0,TAS,14344.0,881.0,10771.0,662.0,20024.0,15082.0,926.0,17882.0,14466.0,889.0
2408,37,16.28,10.0,NSW,14344.0,881.0,10771.0,662.0,20024.0,15082.0,926.0,17882.0,14466.0,889.0
2408,37,16.28,10.0,VIC,14344.0,881.0,10771.0,662.0,20024.0,15082.0,926.0,17882.0,14466.0,889.0
2408,37,16.28,10.0,QLD,13720.0,843.0,10147.0,623.0,20024.0,15082.0,926.0,17882.0,14466.0,889.0
2408,37,16.28,10.0,SA,13720.0,843.0,10147.0,623.0,20024.0,15082.0,926.0,17882.0,14466.0,889.0
2408,37,16.28,10.0,WA,13720.0,843.0,10147.0,623.0,20024.0,15082.0,926.0,17882.0,14466.0,889.0
2408,37,16.28,10.0,NT,13408.0,824.0,9835.0,604.0,20024.0,15082.0,926.0,17882.0,14466.0,889.0
2408,37,16.28,10.0,ACT,14344.0,881.0,10771.0,662.0,20024.0,15082.0,926.0,17882.0,14466.0,889.0
2409,8,3.52,10.0,TAS,7715.0,2192.0,7232.0,2055.0,9816.0,6788.0,1928.0,9588.0,7830.0,2225.0
2409,8,3.52,10.0,NSW,7715.0,2192.0,7232.0,2055.0,9816.0,6788.0,1928.0,9588.0,7830.0,2225.0
2409,8,3.52,10.0,VIC,7715.0,2192.0,7232.0,2055.0,9816.0,6788.0,1928.0,9588.0,7830.0,2225.0
2409,8,3.52,10.0,QLD,7598.0,2159.0,7115.0,2021.0,9816.0,6788.0,1928.0,9588.0,7830.0,2225.0
2409,8,3.52,10.0,SA,7598.0,2159.0,7115.0,2021.0,9816.0,6788.0,1928.0,9588.0,7830.0,2225.0
2409,8,3.52,10.0,WA,7598.0,2159.0,7115.0,2021.0,9816.0,6788.0,1928.0,9588.0,7830.0,2225.0
2409,8,3.52,10.0,NT,7520.0,2136.0,7037.0,1999.0,9816.0,6788.0,1928.0,9588.0,7830.0,2225.0
2409,8,3.52,10.0,ACT,7715.0,2192.0,7232.0,2055.0,9816.0,6788.0,1928.0,9588.0,7830.0,2225.0
2410,26,11.44,10.0,TAS,11836.0,1035.0,9669.0,845.0,16152.0,11936.0,1043.0,14736.0,11949.0,1044.0
2410,26,11.44,10.0,NSW,11836.0,1035.0,9669.0,845.0,16152.0,11936.0,1043.0,14736.0,11949.0,1044.0
2410,26,11.44,10.0,VIC,11836.0,1035.0,9669.0,845.0,16152.0,11936.0,1043.0,14736.0,11949.0,1044.0
2410,26,11.44,10.0,QLD,11407.0,997.0,9240.0,808.0,16152.0,11936.0,1043.0,14736.0,11949.0,1044.0
2410,26,11.44,10.0,SA,11407.0,997.0,9240.0,808.0,16152.0,11936.0,1043.0,14736.0,11949.0,1044.0
2410,26,11.44,10.0,WA,11407.0,997.0,9240.0,808.0,16152.0,11936.0,1043.0,14736.0,11949.0,1044.0
2410,26,11.44,10.0,NT,11173.0,977.0,9006.0,787.0,16152.0,11936.0,1043.0,14736.0,11949.0,1044.0
2410,26,11.44,10.0,ACT,11836.0,1035.0,9669.0,845.0,16152.0,11936.0,1043.0,14736.0,11949.0,1044.0
2411,6,2.64,10.0,TAS,7288.0,2760.0,6884.0,2608.0,9112.0,6216.0,2355.0,9016.0,7373.0,2793.0
2411,6,2.64,10.0,NSW,7288.0,2760.0,6884.0,2608.0,9112.0,6216.0,2355.0,9016.0,7373.0,2793.0
2411,6,2.64,10.0,VIC,7288.0,2760.0,6884.0,2608.0,9112.0,6216.0,2355.0,9016.0,7373.0,2793.0
2411,6,2.64,10.0,QLD,7171.0,2716.0,6767.0,2563.0,9112.0,6216.0,2355.0,9016.0,7373.0,2793.0
2411,6,2.64,10.0,SA,7171.0,2716.0,6767.0,2563.0,9112.0,6216.0,2355.0,9016.0,7373.0,2793.0
2411,6,2.64,10.0,WA,7171.0,2716.0,6767.0,2563.0,9112.0,6216.0,2355.0,9016.0,7373.0,2793.0
2411,6,2.64,10.0,NT,7132.0,2701.0,6728.0,2548.0,9112.0,6216.0,2355.0,9016.0,7373.0,2793.0
2411,6,2.64,10.0,ACT,7288.0,2760.0,6884.0,2608.0,9112.0,6216.0,2355.0,9016.0,7373.0,2793.0
2412,9,3.96,10.0,TAS,7968.0,2012.0,7445.0,1880.0,10168.0,7074.0,1786.0,9874.0,8059.0,2035.0
2412,9,3.96,10.0,NSW,7968.0,2012.0,7445.0,1880.0,10168.0,7074.0,1786.0,9874.0,8059.0,2035.0
2412,9,3.96,10.0,VIC,7968.0,2012.0,7445.0,1880.0,10168.0,7074.0,1786.0,9874.0,8059.0,2035.0
2412,9,3.96,10.0,QLD,7812.0,1973.0,7289.0,1841.0,10168.0,7074.0,1786.0,9874.0,8059.0,2035.0
2412,9,3.96,10.0,SA,7812.0,1973.0,7289.0,1841.0,10168.0,7074.0,1786.0,9874.0,8059.0,2035.0
