project_type,region,panel_count,solar_kw,inverter_kw,battery_kwh,total_with_tax,pv_stc,battery_stc,state_subsidy,total_subsidy,final_price
新建系统,WA,97,38.28,19.5,50.32,29858.840000000004,12379.29264,16419,0,28798.29264,1060.5473600000041
新建系统,WA,98,38.72,19.5,50.32,29945.96,12521.58336,16419,0,28940.58336,1005.3766399999986
新建系统,WA,99,39.160000000000004,19.5,50.32,30033.08,12663.87408,16419,0,29082.87408,950.2059200000003
新建系统,WA,100,39.6,19.5,50.32,30120.2,12806.1648,16419,0,29225.1648,895.0352000000021
电池扩容,NSW,1,0.0,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,2,0.44,8,22.44,8022.3,0,7293,739.1999999999999,8032.2,-9.899999999999636
电池扩容,NSW,3,0.88,8,22.44,8022.3,0,7293,739.1999999999999,8032.2,-9.899999999999636
电池扩容,NSW,4,0.88,8,22.44,8022.3,0,7293,739.1999999999999,8032.2,-9.899999999999636
电池扩容,NSW,5,1.32,8,22.44,8022.3,0,7293,739.1999999999999,8032.2,-9.899999999999636
电池扩容,NSW,6,1.76,8,22.44,8022.3,0,7293,739.1999999999999,8032.2,-9.899999999999636
电池扩容,NSW,7,1.76,8,22.44,8022.3,0,7293,739.1999999999999,8032.2,-9.899999999999636
电池扩容,NSW,8,2.2,8,22.44,8022.3,0,7293,739.1999999999999,8032.2,-9.899999999999636
电池扩容,NSW,9,2.64,8,22.44,8022.3,0,7293,739.1999999999999,8032.2,-9.899999999999636
电池扩容,NSW,10,3.08,8,22.44,8022.3,0,7293,739.1999999999999,8032.2,-9.899999999999636
电池扩容,NSW,11,3.08,8,22.44,8022.3,0,7293,739.1999999999999,8032.2,-9.899999999999636
电池扩容,NSW,12,3.52,8,22.44,8022.3,0,7293,739.1999999999999,8032.2,-9.899999999999636
电池扩容,NSW,13,3.96,8,22.44,8022.3,0,7293,739.1999999999999,8032.2,-9.899999999999636
电池扩容,NSW,14,3.96,8,22.44,8022.3,0,7293,739.1999999999999,8032.2,-9.899999999999636
电池扩容,NSW,15,4.4,8,22.44,8022.3,0,7293,739.1999999999999,8032.2,-9.899999999999636
电池扩容,NSW,16,4.84,8,22.44,8022.3,0,7293,739.1999999999999,8032.2,-9.899999999999636
电池扩容,NSW,17,4.84,8,22.44,8022.3,0,7293,739.1999999999999,8032.2,-9.899999999999636
电池扩容,NSW,18,5.28,9.6,22.22,7943.65,0,7254,730.9499999999999,7984.95,-41.30000000000018
电池扩容,NSW,19,5.72,9.6,22.22,7943.65,0,7254,730.9499999999999,7984.95,-41.30000000000018
电池扩容,NSW,20,6.16,9.6,22.22,7943.65,0,7254,730.9499999999999,7984.95,-41.30000000000018
电池扩容,NSW,21,6.16,9.6,22.22,7943.65,0,7254,730.9499999999999,7984.95,-41.30000000000018
电池扩容,NSW,22,6.6,9.6,22.22,7943.65,0,7254,730.9499999999999,7984.95,-41.30000000000018
电池扩容,NSW,23,7.04,9.6,22.22,7943.65,0,7254,730.9499999999999,7984.95,-41.30000000000018
电池扩容,NSW,24,7.04,9.6,22.22,7943.65,0,7254,730.9499999999999,7984.95,-41.30000000000018
电池扩容,NSW,25,7.48,9.6,22.22,7943.65,0,7254,730.9499999999999,7984.95,-41.30000000000018
电池扩容,NSW,26,7.92,9.99,29.33,10485.475,0,9555,965.25,10520.25,-34.774999999999636
电池扩容,NSW,27,7.92,9.99,29.33,10485.475,0,9555,965.25,10520.25,-34.774999999999636
电池扩容,NSW,28,8.36,9.99,29.33,10485.475,0,9555,965.25,10520.25,-34.774999999999636
电池扩容,NSW,29,8.8,9.99,29.33,10485.475,0,9555,965.25,10520.25,-34.774999999999636
电池扩容,NSW,30,9.24,9.99,29.33,10485.475,0,9555,965.25,10520.25,-34.774999999999636
电池扩容,NSW,31,9.24,9.99,29.33,10485.475,0,9555,965.25,10520.25,-34.774999999999636
电池扩容,NSW,32,9.68,9.99,29.33,10485.475,0,9555,965.25,10520.25,-34.774999999999636
电池扩容,NSW,33,10.12,9.99,29.33,10485.475,0,9555,965.25,10520.25,-34.774999999999636
电池扩容,NSW,34,10.12,9.99,29.33,10485.475,0,9555,965.25,10520.25,-34.774999999999636
电池扩容,NSW,35,10.56,9.99,29.33,10485.475,0,9555,965.25,10520.25,-34.774999999999636
电池扩容,NSW,36,11.0,9.99,29.33,10485.475,0,9555,965.25,10520.25,-34.774999999999636
电池扩容,NSW,37,11.0,9.99,29.33,10485.475,0,9555,965.25,10520.25,-34.774999999999636
电池扩容,NSW,38,11.44,9.99,29.33,10485.475,0,9555,965.25,10520.25,-34.774999999999636
电池扩容,NSW,39,11.88,9.99,29.33,10485.475,0,9555,965.25,10520.25,-34.774999999999636
电池扩容,NSW,40,12.32,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,41,12.32,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,42,12.76,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,43,13.2,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,44,13.2,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,45,13.64,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,46,14.08,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,47,14.08,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,48,14.52,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,49,14.96,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,50,15.4,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,51,15.4,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,52,15.84,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,53,16.28,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,54,16.28,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,55,16.72,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,56,17.16,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,57,17.16,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,58,17.6,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,59,18.04,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,60,18.48,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,61,18.48,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,62,18.92,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,63,19.36,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,64,19.36,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,65,19.8,9.3,28.04,10024.3,0,9126,924.0,10050.0,-25.700000000000728
电池扩容,NSW,66,20.24,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,67,20.24,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,68,20.68,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,69,21.12,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,70,21.56,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,71,21.56,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,72,22.0,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,73,22.44,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,74,22.44,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,75,22.88,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,76,23.32,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,77,23.32,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,78,23.76,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,79,24.2,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,80,24.64,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,81,24.64,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,82,25.080000000000002,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,83,25.52,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,84,25.52,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,85,25.96,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,86,26.4,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,87,26.4,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,88,26.84,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,89,27.28,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,90,27.28,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,91,27.72,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,92,28.16,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,93,28.6,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,94,28.6,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,95,29.04,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,96,29.48,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,97,29.48,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,98,29.92,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,99,30.36,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,NSW,100,30.8,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,1,0.0,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,2,0.44,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,VIC,3,0.88,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,VIC,4,0.88,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,VIC,5,1.32,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,VIC,6,1.76,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,VIC,7,1.76,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,VIC,8,2.2,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,VIC,9,2.64,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,VIC,10,3.08,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,VIC,11,3.08,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,VIC,12,3.52,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,VIC,13,3.96,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,VIC,14,3.96,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,VIC,15,4.4,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,VIC,16,4.84,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,VIC,17,4.84,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,VIC,18,5.28,9.6,22.22,7943.65,0,7254,0,7254,689.6499999999996
电池扩容,VIC,19,5.72,9.6,22.22,7943.65,0,7254,0,7254,689.6499999999996
电池扩容,VIC,20,6.16,9.6,22.22,7943.65,0,7254,0,7254,689.6499999999996
电池扩容,VIC,21,6.16,9.6,22.22,7943.65,0,7254,0,7254,689.6499999999996
电池扩容,VIC,22,6.6,9.6,22.22,7943.65,0,7254,0,7254,689.6499999999996
电池扩容,VIC,23,7.04,9.6,22.22,7943.65,0,7254,0,7254,689.6499999999996
电池扩容,VIC,24,7.04,9.6,22.22,7943.65,0,7254,0,7254,689.6499999999996
电池扩容,VIC,25,7.48,9.6,22.22,7943.65,0,7254,0,7254,689.6499999999996
电池扩容,VIC,26,7.92,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,VIC,27,7.92,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,VIC,28,8.36,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,VIC,29,8.8,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,VIC,30,9.24,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,VIC,31,9.24,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,VIC,32,9.68,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,VIC,33,10.12,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,VIC,34,10.12,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,VIC,35,10.56,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,VIC,36,11.0,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,VIC,37,11.0,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,VIC,38,11.44,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,VIC,39,11.88,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,VIC,40,12.32,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,41,12.32,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,42,12.76,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,43,13.2,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,44,13.2,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,45,13.64,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,46,14.08,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,47,14.08,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,48,14.52,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,49,14.96,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,50,15.4,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,51,15.4,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,52,15.84,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,53,16.28,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,54,16.28,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,55,16.72,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,56,17.16,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,57,17.16,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,58,17.6,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,59,18.04,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,60,18.48,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,61,18.48,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,62,18.92,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,63,19.36,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,64,19.36,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,65,19.8,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,VIC,66,20.24,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,67,20.24,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,68,20.68,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,69,21.12,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,70,21.56,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,71,21.56,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,72,22.0,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,73,22.44,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,74,22.44,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,75,22.88,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,76,23.32,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,77,23.32,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,78,23.76,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,79,24.2,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,80,24.64,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,81,24.64,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,82,25.080000000000002,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,83,25.52,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,84,25.52,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,85,25.96,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,86,26.4,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,87,26.4,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,88,26.84,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,89,27.28,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,90,27.28,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,91,27.72,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,92,28.16,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,93,28.6,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,94,28.6,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,95,29.04,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,96,29.48,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,97,29.48,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,98,29.92,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,99,30.36,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,VIC,100,30.8,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,QLD,1,0.0,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,QLD,2,0.44,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,QLD,3,0.88,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,QLD,4,0.88,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,QLD,5,1.32,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,QLD,6,1.76,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,QLD,7,1.76,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,QLD,8,2.2,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,QLD,9,2.64,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,QLD,10,3.08,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,QLD,11,3.08,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,QLD,12,3.52,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,QLD,13,3.96,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,QLD,14,3.96,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,QLD,15,4.4,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,QLD,16,4.84,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,QLD,17,4.84,8,22.44,8022.3,0,7293,0,7293,729.3000000000002
电池扩容,QLD,18,5.28,9.6,22.22,7943.65,0,7254,0,7254,689.6499999999996
电池扩容,QLD,19,5.72,9.6,22.22,7943.65,0,7254,0,7254,689.6499999999996
电池扩容,QLD,20,6.16,9.6,22.22,7943.65,0,7254,0,7254,689.6499999999996
电池扩容,QLD,21,6.16,9.6,22.22,7943.65,0,7254,0,7254,689.6499999999996
电池扩容,QLD,22,6.6,9.6,22.22,7943.65,0,7254,0,7254,689.6499999999996
电池扩容,QLD,23,7.04,9.6,22.22,7943.65,0,7254,0,7254,689.6499999999996
电池扩容,QLD,24,7.04,9.6,22.22,7943.65,0,7254,0,7254,689.6499999999996
电池扩容,QLD,25,7.48,9.6,22.22,7943.65,0,7254,0,7254,689.6499999999996
电池扩容,QLD,26,7.92,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,QLD,27,7.92,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,QLD,28,8.36,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,QLD,29,8.8,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,QLD,30,9.24,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,QLD,31,9.24,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,QLD,32,9.68,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,QLD,33,10.12,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,QLD,34,10.12,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,QLD,35,10.56,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,QLD,36,11.0,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,QLD,37,11.0,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,QLD,38,11.44,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,QLD,39,11.88,9.99,29.33,10485.475,0,9555,0,9555,930.4750000000004
电池扩容,QLD,40,12.32,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,41,12.32,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,42,12.76,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,43,13.2,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,44,13.2,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,45,13.64,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,46,14.08,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,47,14.08,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,48,14.52,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,49,14.96,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,50,15.4,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,51,15.4,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,52,15.84,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,53,16.28,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,54,16.28,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,55,16.72,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,56,17.16,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,57,17.16,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,58,17.6,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,59,18.04,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,60,18.48,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,61,18.48,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,62,18.92,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,63,19.36,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,64,19.36,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,65,19.8,9.3,28.04,10024.3,0,9126,0,9126,898.2999999999993
电池扩容,QLD,66,20.24,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,QLD,67,20.24,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,QLD,68,20.68,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,QLD,69,21.12,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,QLD,70,21.56,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,QLD,71,21.56,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,QLD,72,22.0,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,QLD,73,22.44,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,QLD,74,22.44,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,QLD,75,22.88,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,QLD,76,23.32,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,QLD,77,23.32,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,QLD,78,23.76,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,QLD,79,24.2,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,QLD,80,24.64,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,QLD,81,24.64,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
电池扩容,QLD,82,25.080000000000002,19.5,50.32,17989.4,0,16419,0,16419,1570.4000000000015
