房屋ID,原始州,计算州,方案类型,PV容量_kW,面板数量,电池容量_kWh,投资成本,年用电量_kWh,年发电量_kWh,年自用量_kWh,自用率,回本周期_年,简单回本_年,贴现回本_年,IRR,投资年限,总节省
4554,QLD,ACT,高端型,14.52,33,21.8,19836,8632,21492.79,8633.29,40.17%,4.65,4.65,4.81,23.00%,20,113322.48
4554,QLD,NSW,平衡型,10.12,23,10.1,10585,7778,14979.83,6786.74,45.31%,3.39,3.39,3.47,31.63%,20,85214.76
4554,QLD,VIC,平衡型,10.12,23,10.1,10585,6778,14979.83,6359.33,42.45%,3.53,3.53,3.61,30.45%,20,81754.40
4554,QLD,QLD,平衡型,10.12,23,10.1,10585,7270,14979.83,6849.88,45.73%,3.36,3.36,3.44,31.80%,20,85720.60
4554,QLD,SA,平衡型,10.12,23,10.1,10585,7129,14979.83,6523.02,43.55%,3.47,3.47,3.55,30.90%,20,83080.31
4554,QLD,WA,平衡型,10.12,23,10.1,10585,7634,14979.83,6989.46,46.66%,3.32,3.32,3.40,32.19%,20,86854.22
4554,QLD,TAS,平衡型,10.12,23,10.1,10585,10148,14979.83,7669.80,51.20%,3.13,3.13,3.20,34.06%,20,92359.07
4554,QLD,NT,平衡型,10.12,23,10.1,10585,10008,14979.83,7926.55,52.91%,3.07,3.07,3.13,34.77%,20,94436.27
4554,QLD,ACT,平衡型,10.12,23,10.1,10585,8632,14979.83,6767.48,45.18%,3.39,3.39,3.48,31.58%,20,85058.90
4554,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
4554,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
4554,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
4554,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
4554,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
4554,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
4554,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
4554,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
4555,QLD,NSW,高端型,20,45,30,26540,7778,29604.40,7779.87,26.28%,5.65,5.65,5.87,18.78%,20,122826.01
4555,QLD,VIC,高端型,20,45,30,26540,6778,29604.40,6779.02,22.90%,6.01,6.01,6.25,17.55%,20,114728.72
4555,QLD,QLD,高端型,20,45,30,26540,7270,29604.40,7269.13,24.55%,5.84,5.84,6.05,18.15%,20,118681.81
4555,QLD,SA,高端型,20,45,30,26540,7129,29604.40,7130.00,24.08%,5.89,5.89,6.11,17.99%,20,117568.31
4555,QLD,WA,高端型,20,45,30,26540,7634,29604.40,7635.37,25.79%,5.70,5.70,5.93,18.61%,20,121657.01
4555,QLD,TAS,高端型,20,45,30,26540,10148,29604.40,10149.52,34.28%,4.96,4.96,5.11,21.61%,20,141997.51
4555,QLD,NT,高端型,20,45,30,26540,10008,29604.40,10009.80,33.81%,4.99,4.99,5.15,21.45%,20,140867.12
4555,QLD,ACT,高端型,20,45,30,26540,8632,29604.40,8633.29,29.16%,5.39,5.39,5.58,19.81%,20,129730.60
4555,QLD,NSW,平衡型,13.2,30,13.2,13856,7778,19538.90,7549.21,38.64%,3.73,3.73,3.83,28.76%,20,100598.38
4555,QLD,VIC,平衡型,13.2,30,13.2,13856,6778,19538.90,6719.63,34.39%,3.98,3.98,4.08,26.98%,20,93887.96
4555,QLD,QLD,平衡型,13.2,30,13.2,13856,7270,19538.90,7268.14,37.20%,3.82,3.82,3.92,28.15%,20,98313.52
4555,QLD,SA,平衡型,13.2,30,13.2,13856,7129,19538.90,7013.24,35.89%,3.89,3.89,3.99,27.61%,20,96263.30
4555,QLD,WA,平衡型,13.2,30,13.2,13856,7634,19538.90,7509.71,38.43%,3.74,3.74,3.84,28.67%,20,100279.97
4555,QLD,TAS,平衡型,13.2,30,13.2,13856,10148,19538.90,8899.44,45.55%,3.39,3.39,3.47,31.63%,20,111531.27
4555,QLD,NT,平衡型,13.2,30,13.2,13856,10008,19538.90,9147.51,46.82%,3.33,3.33,3.41,32.15%,20,113537.61
4555,QLD,ACT,平衡型,13.2,30,13.2,13856,8632,19538.90,7949.39,40.68%,3.63,3.63,3.71,29.61%,20,103843.58
4555,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
4555,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
4555,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
4555,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
4555,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
4555,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
4555,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
4555,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
4556,QLD,NSW,高端型,9.24,21,13.9,12685,7778,13677.23,7588.23,55.48%,3.85,3.85,3.95,27.88%,20,89057.54
4556,QLD,VIC,高端型,9.24,21,13.9,12685,6778,13677.23,6746.62,49.33%,4.14,4.14,4.26,25.90%,20,82249.36
4556,QLD,QLD,高端型,9.24,21,13.9,12685,7270,13677.23,7269.13,53.15%,3.96,3.96,4.06,27.13%,20,86464.41
4556,QLD,SA,高端型,9.24,21,13.9,12685,7129,13677.23,7040.23,51.47%,4.04,4.04,4.14,26.59%,20,84624.69
4556,QLD,WA,高端型,9.24,21,13.9,12685,7634,13677.23,7536.70,55.10%,3.87,3.87,3.97,27.76%,20,88641.36
4556,QLD,TAS,高端型,9.24,21,13.9,12685,10148,13677.23,9024.22,65.98%,3.44,3.44,3.52,31.22%,20,100684.21
4556,QLD,NT,高端型,9.24,21,13.9,12685,10008,13677.23,9236.65,67.53%,3.38,3.38,3.46,31.71%,20,102401.93
4556,QLD,ACT,高端型,9.24,21,13.9,12685,8632,13677.23,8028.45,58.70%,3.71,3.71,3.81,28.91%,20,92625.53
4556,QLD,NSW,平衡型,9.24,21,9.2,9810,7778,13677.23,6431.39,47.02%,3.36,3.36,3.44,31.90%,20,79704.35
4556,QLD,VIC,平衡型,9.24,21,9.2,9810,6778,13677.23,6096.98,44.58%,3.47,3.47,3.56,30.90%,20,76998.85
4556,QLD,QLD,平衡型,9.24,21,9.2,9810,7270,13677.23,6496.97,47.50%,3.32,3.32,3.40,32.09%,20,80230.22
4556,QLD,SA,平衡型,9.24,21,9.2,9810,7129,13677.23,6177.51,45.17%,3.44,3.44,3.53,31.14%,20,77650.38
4556,QLD,WA,平衡型,9.24,21,9.2,9810,7634,13677.23,6640.92,48.55%,3.29,3.29,3.37,32.52%,20,81399.56
4556,QLD,TAS,平衡型,9.24,21,9.2,9810,10148,13677.23,7308.72,53.44%,3.09,3.09,3.16,34.50%,20,86802.40
4556,QLD,NT,平衡型,9.24,21,9.2,9810,10008,13677.23,7565.02,55.31%,3.03,3.03,3.08,35.26%,20,88876.01
4556,QLD,ACT,平衡型,9.24,21,9.2,9810,8632,13677.23,6409.76,46.86%,3.36,3.36,3.44,31.83%,20,79529.43
4556,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
4556,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
4556,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
4556,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
4556,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
4556,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
4556,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
4556,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
4557,QLD,NSW,高端型,3.52,8,9.1,7140,7778,5210.37,5210.37,100.00%,3.70,3.70,3.78,29.20%,20,52697.61
4557,QLD,VIC,高端型,3.52,8,9.1,7140,6778,5210.37,5165.25,99.13%,3.72,3.72,3.81,29.01%,20,52335.31
4557,QLD,QLD,高端型,3.52,8,9.1,7140,7270,5210.37,5210.37,100.00%,3.70,3.70,3.78,29.20%,20,52697.61
4557,QLD,SA,高端型,3.52,8,9.1,7140,7129,5210.37,5190.94,99.63%,3.71,3.71,3.79,29.12%,20,52542.47
4557,QLD,WA,高端型,3.52,8,9.1,7140,7634,5210.37,5210.37,100.00%,3.70,3.70,3.78,29.20%,20,52697.61
4557,QLD,TAS,高端型,3.52,8,9.1,7140,10148,5210.37,5210.37,100.00%,3.70,3.70,3.78,29.20%,20,52697.61
4557,QLD,NT,高端型,3.52,8,9.1,7140,10008,5210.37,5210.37,100.00%,3.70,3.70,3.78,29.20%,20,52697.61
4557,QLD,ACT,高端型,3.52,8,9.1,7140,8632,5210.37,5209.81,99.99%,3.70,3.70,3.78,29.19%,20,52693.14
4557,QLD,NSW,平衡型,3.52,8,6.6,5593,7778,5210.37,4827.80,92.66%,3.08,3.08,3.14,34.58%,20,49603.34
4557,QLD,VIC,平衡型,3.52,8,6.6,5593,6778,5210.37,4625.00,88.77%,3.18,3.18,3.24,33.52%,20,47962.84
4557,QLD,QLD,平衡型,3.52,8,6.6,5593,7270,5210.37,5005.67,96.07%,3.01,3.01,3.06,35.50%,20,51040.57
4557,QLD,SA,平衡型,3.52,8,6.6,5593,7129,5210.37,4677.98,89.78%,3.15,3.15,3.22,33.80%,20,48391.39
4557,QLD,WA,平衡型,3.52,8,6.6,5593,7634,5210.37,4933.10,94.68%,3.04,3.04,3.09,35.12%,20,50455.37
4557,QLD,TAS,平衡型,3.52,8,6.6,5593,10148,5210.37,5169.53,99.22%,2.94,2.94,2.99,36.35%,20,52367.95
4557,QLD,NT,平衡型,3.52,8,6.6,5593,10008,5210.37,5210.37,100.00%,2.92,2.92,2.98,36.56%,20,52697.61
4557,QLD,ACT,平衡型,3.52,8,6.6,5593,8632,5210.37,4756.44,91.29%,3.11,3.11,3.18,34.21%,20,49026.35
4557,QLD,NSW,经济型,3.52,8,4.4,4215,7778,5210.37,4271.15,81.97%,2.59,2.59,2.64,41.10%,20,45097.82
4557,QLD,VIC,经济型,3.52,8,4.4,4215,6778,5210.37,4015.61,77.07%,2.70,2.70,2.76,39.36%,20,43030.51
4557,QLD,QLD,经济型,3.52,8,4.4,4215,7270,5210.37,4423.17,84.89%,2.52,2.52,2.57,42.13%,20,46324.47
4557,QLD,SA,经济型,3.52,8,4.4,4215,7129,5210.37,4088.93,78.48%,2.67,2.67,2.72,39.86%,20,43623.68
4557,QLD,WA,经济型,3.52,8,4.4,4215,7634,5210.37,4391.66,84.29%,2.54,2.54,2.59,41.92%,20,46073.54
4557,QLD,TAS,经济型,3.52,8,4.4,4215,10148,5210.37,4692.16,90.05%,2.40,2.40,2.45,43.97%,20,48504.93
4557,QLD,NT,经济型,3.52,8,4.4,4215,10008,5210.37,4844.42,92.98%,2.33,2.33,2.38,45.00%,20,49736.68
4557,QLD,ACT,经济型,3.52,8,4.4,4215,8632,5210.37,4180.67,80.24%,2.63,2.63,2.68,40.48%,20,44366.08
4558,QLD,NSW,高端型,0.88,2,9.1,6200,7778,1302.59,1302.59,100.00%,11.12,11.12,11.96,7.47%,20,13174.40
4558,QLD,VIC,高端型,0.88,2,9.1,6200,6778,1302.59,1302.59,100.00%,11.12,11.12,11.96,7.47%,20,13174.40
4558,QLD,QLD,高端型,0.88,2,9.1,6200,7270,1302.59,1302.59,100.00%,11.12,11.12,11.96,7.47%,20,13174.40
4558,QLD,SA,高端型,0.88,2,9.1,6200,7129,1302.59,1302.59,100.00%,11.12,11.12,11.96,7.47%,20,13174.40
4558,QLD,WA,高端型,0.88,2,9.1,6200,7634,1302.59,1302.59,100.00%,11.12,11.12,11.96,7.47%,20,13174.40
4558,QLD,TAS,高端型,0.88,2,9.1,6200,10148,1302.59,1302.59,100.00%,11.12,11.12,11.96,7.47%,20,13174.40
4558,QLD,NT,高端型,0.88,2,9.1,6200,10008,1302.59,1302.59,100.00%,11.12,11.12,11.96,7.47%,20,13174.40
4558,QLD,ACT,高端型,0.88,2,9.1,6200,8632,1302.59,1302.59,100.00%,11.12,11.12,11.96,7.47%,20,13174.40
4558,QLD,NSW,平衡型,0.88,2,6.6,4653,7778,1302.59,1302.59,100.00%,8.76,8.76,9.22,11.05%,20,13174.40
4558,QLD,VIC,平衡型,0.88,2,6.6,4653,6778,1302.59,1302.59,100.00%,8.76,8.76,9.22,11.05%,20,13174.40
4558,QLD,QLD,平衡型,0.88,2,6.6,4653,7270,1302.59,1302.59,100.00%,8.76,8.76,9.22,11.05%,20,13174.40
4558,QLD,SA,平衡型,0.88,2,6.6,4653,7129,1302.59,1302.59,100.00%,8.76,8.76,9.22,11.05%,20,13174.40
4558,QLD,WA,平衡型,0.88,2,6.6,4653,7634,1302.59,1302.59,100.00%,8.76,8.76,9.22,11.05%,20,13174.40
4558,QLD,TAS,平衡型,0.88,2,6.6,4653,10148,1302.59,1302.59,100.00%,8.76,8.76,9.22,11.05%,20,13174.40
4558,QLD,NT,平衡型,0.88,2,6.6,4653,10008,1302.59,1302.59,100.00%,8.76,8.76,9.22,11.05%,20,13174.40
4558,QLD,ACT,平衡型,0.88,2,6.6,4653,8632,1302.59,1302.59,100.00%,8.76,8.76,9.22,11.05%,20,13174.40
4558,QLD,NSW,经济型,0.88,2,4.4,3275,7778,1302.59,1302.59,100.00%,6.40,6.40,6.72,16.32%,20,13174.40
4558,QLD,VIC,经济型,0.88,2,4.4,3275,6778,1302.59,1302.59,100.00%,6.40,6.40,6.72,16.32%,20,13174.40
4558,QLD,QLD,经济型,0.88,2,4.4,3275,7270,1302.59,1302.59,100.00%,6.40,6.40,6.72,16.32%,20,13174.40
4558,QLD,SA,经济型,0.88,2,4.4,3275,7129,1302.59,1302.59,100.00%,6.40,6.40,6.72,16.32%,20,13174.40
4558,QLD,WA,经济型,0.88,2,4.4,3275,7634,1302.59,1302.59,100.00%,6.40,6.40,6.72,16.32%,20,13174.40
4558,QLD,TAS,经济型,0.88,2,4.4,3275,10148,1302.59,1302.59,100.00%,6.40,6.40,6.72,16.32%,20,13174.40
4558,QLD,NT,经济型,0.88,2,4.4,3275,10008,1302.59,1302.59,100.00%,6.40,6.40,6.72,16.32%,20,13174.40
4558,QLD,ACT,经济型,0.88,2,4.4,3275,8632,1302.59,1302.59,100.00%,6.40,6.40,6.72,16.32%,20,13174.40
4559,QLD,NSW,高端型,6.6,15,9.9,9034,7778,9769.45,6588.96,67.44%,3.37,3.37,3.45,31.77%,20,73075.11
4559,QLD,VIC,高端型,6.6,15,9.9,9034,6778,9769.45,6249.85,63.97%,3.50,3.50,3.58,30.67%,20,70330.56
4559,QLD,QLD,高端型,6.6,15,9.9,9034,7270,9769.45,6671.90,68.29%,3.33,3.33,3.41,32.04%,20,73741.16
4559,QLD,SA,高端型,6.6,15,9.9,9034,7129,9769.45,6351.73,65.02%,3.46,3.46,3.54,31.00%,20,71155.62
4559,QLD,WA,高端型,6.6,15,9.9,9034,7634,9769.45,6773.63,69.33%,3.31,3.31,3.38,32.37%,20,74569.35
4559,QLD,TAS,高端型,6.6,15,9.9,9034,10148,9769.45,7342.82,75.16%,3.12,3.12,3.19,34.20%,20,79174.83
4559,QLD,NT,高端型,6.6,15,9.9,9034,10008,9769.45,7546.15,77.24%,3.06,3.06,3.12,34.85%,20,80819.80
4559,QLD,ACT,高端型,6.6,15,9.9,9034,8632,9769.45,6561.21,67.16%,3.38,3.38,3.46,31.68%,20,72850.44
4559,QLD,NSW,平衡型,6.6,15,6.6,6947,7778,9769.45,5396.24,55.24%,3.01,3.01,3.06,35.51%,20,63423.42
4559,QLD,VIC,平衡型,6.6,15,6.6,6947,6778,9769.45,5063.91,51.83%,3.13,3.13,3.19,34.12%,20,60734.75
4559,QLD,QLD,平衡型,6.6,15,6.6,6947,7270,9769.45,5467.40,55.96%,2.98,2.98,3.04,35.80%,20,63994.35
4559,QLD,SA,平衡型,6.6,15,6.6,6947,7129,9769.45,5147.23,52.69%,3.09,3.09,3.16,34.47%,20,61408.81
4559,QLD,WA,平衡型,6.6,15,6.6,6947,7634,9769.45,5597.90,57.30%,2.94,2.94,2.99,36.35%,20,65054.95
4559,QLD,TAS,平衡型,6.6,15,6.6,6947,10148,9769.45,6223.37,63.70%,2.73,2.73,2.78,38.95%,20,70115.30
4559,QLD,NT,平衡型,6.6,15,6.6,6947,10008,9769.45,6473.69,66.26%,2.66,2.66,2.70,39.98%,20,72140.52
4559,QLD,ACT,平衡型,6.6,15,6.6,6947,8632,9769.45,5357.12,54.84%,3.02,3.02,3.08,35.35%,20,63106.93
4559,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
4559,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
4559,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
4559,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
4559,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
4559,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
4559,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
4559,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
4560,QLD,NSW,高端型,6.16,14,9.2,8496,7778,9118.16,6301.60,69.11%,3.34,3.34,3.42,32.07%,20,69432.50
4560,QLD,VIC,高端型,6.16,14,9.2,8496,6778,9118.16,5996.28,65.76%,3.46,3.46,3.54,31.02%,20,66962.03
4560,QLD,QLD,高端型,6.16,14,9.2,8496,7270,9118.16,6402.97,70.22%,3.29,3.29,3.37,32.42%,20,70247.56
4560,QLD,SA,高端型,6.16,14,9.2,8496,7129,9118.16,6075.66,66.63%,3.43,3.43,3.51,31.29%,20,67604.34
4560,QLD,WA,高端型,6.16,14,9.2,8496,7634,9118.16,6484.07,71.11%,3.27,3.27,3.35,32.70%,20,70908.99
4560,QLD,TAS,高端型,6.16,14,9.2,8496,10148,9118.16,7027.47,77.07%,3.08,3.08,3.15,34.56%,20,75305.55
4560,QLD,NT,高端型,6.16,14,9.2,8496,10008,9118.16,7227.84,79.27%,3.03,3.03,3.09,35.24%,20,76926.61
4560,QLD,ACT,高端型,6.16,14,9.2,8496,8632,9118.16,6267.91,68.74%,3.35,3.35,3.43,31.95%,20,69159.80
4560,QLD,NSW,平衡型,6.16,14,6.6,6841,7778,9118.16,5377.61,58.98%,3.03,3.03,3.09,35.25%,20,61955.32
4560,QLD,VIC,平衡型,6.16,14,6.6,6841,6778,9118.16,5047.28,55.35%,3.15,3.15,3.22,33.85%,20,59282.73
4560,QLD,QLD,平衡型,6.16,14,6.6,6841,7270,9118.16,5453.97,59.81%,3.00,3.00,3.06,35.57%,20,62568.26
4560,QLD,SA,平衡型,6.16,14,6.6,6841,7129,9118.16,5131.79,56.28%,3.12,3.12,3.19,34.21%,20,59966.44
4560,QLD,WA,平衡型,6.16,14,6.6,6841,7634,9118.16,5577.08,61.16%,2.96,2.96,3.02,36.09%,20,63569.09
4560,QLD,TAS,平衡型,6.16,14,6.6,6841,10148,9118.16,6181.07,67.79%,2.75,2.75,2.81,38.64%,20,68455.76
4560,QLD,NT,平衡型,6.16,14,6.6,6841,10008,9118.16,6408.13,70.28%,2.68,2.68,2.73,39.59%,20,70293.05
4560,QLD,ACT,平衡型,6.16,14,6.6,6841,8632,9118.16,5332.56,58.48%,3.04,3.04,3.10,35.06%,20,61590.79
4560,QLD,NSW,经济型,6.16,14,4.9,5797,7778,9118.16,4757.11,52.17%,2.80,2.80,2.86,37.98%,20,56934.23
4560,QLD,VIC,经济型,6.16,14,4.9,5797,6778,9118.16,4426.78,48.55%,2.94,2.94,3.00,36.34%,20,54261.64
4560,QLD,QLD,经济型,6.16,14,4.9,5797,7270,9118.16,4833.47,53.01%,2.78,2.78,2.84,38.36%,20,57547.18
4560,QLD,SA,经济型,6.16,14,4.9,5797,7129,9118.16,4511.29,49.48%,2.90,2.90,2.96,36.76%,20,54945.36
4560,QLD,WA,经济型,6.16,14,4.9,5797,7634,9118.16,4956.58,54.36%,2.73,2.73,2.78,38.97%,20,58548.01
4560,QLD,TAS,经济型,6.16,14,4.9,5797,10148,9118.16,5574.51,61.14%,2.53,2.53,2.57,42.03%,20,63547.32
4560,QLD,NT,经济型,6.16,14,4.9,5797,10008,9118.16,5827.96,63.92%,2.45,2.45,2.50,43.29%,20,65597.79
4560,QLD,ACT,经济型,6.16,14,4.9,5797,8632,9118.16,4712.06,51.68%,2.82,2.82,2.88,37.76%,20,56569.71
4561,QLD,NSW,高端型,8.36,19,12.5,11379,7778,12374.64,7408.23,59.87%,3.63,3.63,3.72,29.51%,20,84968.57
4561,QLD,VIC,高端型,8.36,19,12.5,11379,6778,12374.64,6657.29,53.80%,3.90,3.90,4.00,27.56%,20,78891.67
4561,QLD,QLD,高端型,8.36,19,12.5,11379,7270,12374.64,7235.25,58.47%,3.70,3.70,3.79,29.06%,20,83558.99
4561,QLD,SA,高端型,8.36,19,12.5,11379,7129,12374.64,6925.34,55.96%,3.80,3.80,3.90,28.26%,20,81059.35
4561,QLD,WA,高端型,8.36,19,12.5,11379,7634,12374.64,7417.85,59.94%,3.62,3.62,3.71,29.54%,20,85043.80
4561,QLD,TAS,高端型,8.36,19,12.5,11379,10148,12374.64,8453.99,68.32%,3.32,3.32,3.40,32.21%,20,93435.34
4561,QLD,NT,高端型,8.36,19,12.5,11379,10008,12374.64,8683.79,70.17%,3.26,3.26,3.34,32.80%,20,95294.90
4561,QLD,ACT,高端型,8.36,19,12.5,11379,8632,12374.64,7582.86,61.28%,3.58,3.58,3.67,29.97%,20,86387.31
4561,QLD,NSW,平衡型,8.36,19,8.4,8766,7778,12374.64,6112.53,49.40%,3.21,3.21,3.28,33.24%,20,74489.30
4561,QLD,VIC,平衡型,8.36,19,8.4,8766,6778,12374.64,5778.12,46.69%,3.33,3.33,3.41,32.13%,20,71783.80
4561,QLD,QLD,平衡型,8.36,19,8.4,8766,7270,12374.64,6178.12,49.93%,3.18,3.18,3.25,33.46%,20,75015.17
4561,QLD,SA,平衡型,8.36,19,8.4,8766,7129,12374.64,5858.65,47.34%,3.30,3.30,3.38,32.40%,20,72435.32
4561,QLD,WA,平衡型,8.36,19,8.4,8766,7634,12374.64,6322.06,51.09%,3.14,3.14,3.21,33.94%,20,76184.51
4561,QLD,TAS,平衡型,8.36,19,8.4,8766,10148,12374.64,6977.21,56.38%,2.96,2.96,3.01,36.10%,20,81485.04
4561,QLD,NT,平衡型,8.36,19,8.4,8766,10008,12374.64,7233.41,58.45%,2.89,2.89,2.94,36.95%,20,83557.78
4561,QLD,ACT,平衡型,8.36,19,8.4,8766,8632,12374.64,6086.36,49.18%,3.22,3.22,3.29,33.16%,20,74277.64
4561,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
4561,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
4561,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
4561,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
4561,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
4561,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
4561,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
4561,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
4562,QLD,NSW,高端型,14.08,32,21.1,19028,7778,20841.50,7779.87,37.33%,4.81,4.81,4.97,22.28%,20,105100.45
4562,QLD,VIC,高端型,14.08,32,21.1,19028,6778,20841.50,6779.02,32.53%,5.17,5.17,5.36,20.63%,20,97003.16
4562,QLD,QLD,高端型,14.08,32,21.1,19028,7270,20841.50,7269.13,34.88%,4.99,4.99,5.14,21.44%,20,100956.25
4562,QLD,SA,高端型,14.08,32,21.1,19028,7129,20841.50,7130.00,34.21%,5.04,5.04,5.21,21.21%,20,99842.74
4562,QLD,WA,高端型,14.08,32,21.1,19028,7634,20841.50,7635.37,36.64%,4.86,4.86,5.02,22.04%,20,103931.45
4562,QLD,TAS,高端型,14.08,32,21.1,19028,10148,20841.50,10119.63,48.56%,4.12,4.12,4.24,26.02%,20,124030.27
4562,QLD,NT,高端型,14.08,32,21.1,19028,10008,20841.50,10009.80,48.03%,4.15,4.15,4.27,25.85%,20,123141.55
4562,QLD,ACT,高端型,14.08,32,21.1,19028,8632,20841.50,8633.29,41.42%,4.54,4.54,4.67,23.66%,20,112005.04
4562,QLD,NSW,平衡型,10.12,23,10.1,10585,7778,14979.83,6786.74,45.31%,3.39,3.39,3.47,31.63%,20,85214.76
4562,QLD,VIC,平衡型,10.12,23,10.1,10585,6778,14979.83,6359.33,42.45%,3.53,3.53,3.61,30.45%,20,81754.40
4562,QLD,QLD,平衡型,10.12,23,10.1,10585,7270,14979.83,6849.88,45.73%,3.36,3.36,3.44,31.80%,20,85720.60
4562,QLD,SA,平衡型,10.12,23,10.1,10585,7129,14979.83,6523.02,43.55%,3.47,3.47,3.55,30.90%,20,83080.31
4562,QLD,WA,平衡型,10.12,23,10.1,10585,7634,14979.83,6989.46,46.66%,3.32,3.32,3.40,32.19%,20,86854.22
