项目类型,屋顶理论最大面板数量,方案,州领地,实际面板数量,光伏容量kW,逆变器功率kW,电池标称容量kWh,总投资成本AUD,电池更换成本AUD,年度用电量kWh,自用率百分比,回本周期月数,回本周期年数,贴现回本周期月数,贴现回本周期年数,IRR_20年
"储能扩容","52","A","WA","36","15.84","9.3","28.04","26680.06","24254.60","7634","30.83","168.7","14.06","226.4","18.87","5.45%"
"储能扩容","52","A","TAS","36","15.84","9.3","28.04","26680.06","24254.60","10148","40.35","145.4","12.12","182.6","15.22","8.02%"
"储能扩容","52","A","ACT","36","15.84","9.3","28.04","26680.06","24254.60","8632","34.53","158.8","13.24","207.1","17.26","6.47%"
"储能扩容","52","A","NT","36","15.84","9.3","28.04","26680.06","24254.60","10008","39.87","146.5","12.20","184.6","15.38","7.89%"
"储能扩容","52","B","NSW","36","15.84","10","22.22","21142.33","19220.30","7778","31.56","136.5","11.38","167.3","13.94","9.19%"
"储能扩容","52","B","VIC","36","15.84","10","22.22","21142.33","19220.30","6778","27.57","146.4","12.20","184.5","15.38","7.89%"
"储能扩容","52","B","QLD","36","15.84","10","22.22","21142.33","19220.30","7270","29.47","141.7","11.80","175.9","14.66","8.51%"
"储能扩容","52","B","SA","36","15.84","10","22.22","21142.33","19220.30","7129","29.08","142.5","11.88","177.5","14.79","8.39%"
"储能扩容","52","B","WA","36","15.84","10","22.22","21142.33","19220.30","7634","30.83","138.2","11.52","170.1","14.17","8.96%"
"储能扩容","52","B","TAS","36","15.84","10","22.22","21142.33","19220.30","10148","40.35","117.5","9.79","138.8","11.56","11.93%"
"储能扩容","52","B","ACT","36","15.84","10","22.22","21142.33","19220.30","8632","34.53","129.8","10.82","156.4","13.03","10.13%"
"储能扩容","52","B","NT","36","15.84","10","22.22","21142.33","19220.30","10008","39.87","119.2","9.93","140.0","11.67","11.78%"
"储能扩容","52","C","NSW","36","15.84","10.6","15.49","14739.73","13399.75","7778","31.25","88.0","7.33","106.5","8.88","15.76%"
"储能扩容","52","C","VIC","36","15.84","10.6","15.49","14739.73","13399.75","6778","27.57","98.1","8.17","120.9","10.08","14.22%"
"储能扩容","52","C","QLD","36","15.84","10.6","15.49","14739.73","13399.75","7270","29.47","92.8","7.74","113.1","9.42","15.02%"
"储能扩容","52","C","SA","36","15.84","10.6","15.49","14739.73","13399.75","7129","29.04","93.8","7.82","115.1","9.59","14.84%"
"储能扩容","52","C","WA","36","15.84","10.6","15.49","14739.73","13399.75","7634","30.83","89.2","7.43","108.1","9.01","15.59%"
"储能扩容","52","C","TAS","36","15.84","10.6","15.49","14739.73","13399.75","10148","37.95","73.7","6.14","86.5","7.21","18.54%"
"储能扩容","52","C","ACT","36","15.84","10.6","15.49","14739.73","13399.75","8632","33.34","83.1","6.92","99.3","8.27","16.63%"
"储能扩容","52","C","NT","36","15.84","10.6","15.49","14739.73","13399.75","10008","38.39","72.9","6.07","85.4","7.11","18.71%"
"储能扩容","53","A","NSW","37","16.28","9.3","28.04","26680.06","24254.60","7778","30.75","165.1","13.76","219.2","18.26","5.82%"
"储能扩容","53","A","VIC","37","16.28","9.3","28.04","26680.06","24254.60","6778","26.86","176.7","14.73","N/A","N/A","4.69%"
"储能扩容","53","A","QLD","37","16.28","9.3","28.04","26680.06","24254.60","7270","28.72","170.7","14.23","230.7","19.22","5.23%"
"储能扩容","53","A","SA","37","16.28","9.3","28.04","26680.06","24254.60","7129","28.33","172.2","14.35","233.5","19.45","5.12%"
"储能扩容","53","A","WA","37","16.28","9.3","28.04","26680.06","24254.60","7634","30.04","167.2","13.93","223.1","18.60","5.61%"
"储能扩容","53","A","TAS","37","16.28","9.3","28.04","26680.06","24254.60","10148","39.32","144.2","12.02","180.5","15.04","8.17%"
"储能扩容","53","A","ACT","37","16.28","9.3","28.04","26680.06","24254.60","8632","33.65","157.3","13.11","204.3","17.03","6.63%"
"储能扩容","53","A","NT","37","16.28","9.3","28.04","26680.06","24254.60","10008","38.84","145.2","12.10","182.2","15.19","8.05%"
"储能扩容","53","B","NSW","37","16.28","10","22.22","21142.33","19220.30","7778","30.75","135.1","11.26","165.0","13.75","9.37%"
"储能扩容","53","B","VIC","37","16.28","10","22.22","21142.33","19220.30","6778","26.86","144.9","12.07","181.7","15.14","8.08%"
"储能扩容","53","B","QLD","37","16.28","10","22.22","21142.33","19220.30","7270","28.72","140.2","11.68","173.2","14.43","8.70%"
"储能扩容","53","B","SA","37","16.28","10","22.22","21142.33","19220.30","7129","28.33","141.0","11.75","175.0","14.59","8.57%"
"储能扩容","53","B","WA","37","16.28","10","22.22","21142.33","19220.30","7634","30.04","136.9","11.41","167.9","13.99","9.14%"
"储能扩容","53","B","TAS","37","16.28","10","22.22","21142.33","19220.30","10148","39.32","115.7","9.64","137.3","11.44","12.11%"
"储能扩容","53","B","ACT","37","16.28","10","22.22","21142.33","19220.30","8632","33.65","128.5","10.71","154.4","12.87","10.32%"
"储能扩容","53","B","NT","37","16.28","10","22.22","21142.33","19220.30","10008","38.84","117.2","9.77","138.5","11.54","11.96%"
"储能扩容","53","C","NSW","37","16.28","10.9","15.92","15149.17","13771.97","7778","30.53","89.9","7.49","109.0","9.09","15.46%"
"储能扩容","53","C","VIC","37","16.28","10.9","15.92","15149.17","13771.97","6778","26.86","100.5","8.38","123.1","10.25","13.91%"
"储能扩容","53","C","QLD","37","16.28","10.9","15.92","15149.17","13771.97","7270","28.72","95.0","7.91","116.6","9.72","14.70%"
"储能扩容","53","C","SA","37","16.28","10.9","15.92","15149.17","13771.97","7129","28.33","96.0","8.00","118.2","9.85","14.54%"
"储能扩容","53","C","WA","37","16.28","10.9","15.92","15149.17","13771.97","7634","30.04","91.1","7.59","111.0","9.25","15.25%"
"储能扩容","53","C","TAS","37","16.28","10.9","15.92","15149.17","13771.97","10148","37.31","74.8","6.23","88.2","7.35","18.27%"
"储能扩容","53","C","ACT","37","16.28","10.9","15.92","15149.17","13771.97","8632","32.67","84.5","7.04","101.6","8.47","16.36%"
"储能扩容","53","C","NT","37","16.28","10.9","15.92","15149.17","13771.97","10008","37.68","74.1","6.18","87.1","7.26","18.42%"
"储能扩容","54","A","NSW","37","16.28","9.3","28.04","26680.06","24254.60","7778","30.75","165.1","13.76","219.2","18.26","5.82%"
"储能扩容","54","A","VIC","37","16.28","9.3","28.04","26680.06","24254.60","6778","26.86","176.7","14.73","N/A","N/A","4.69%"
"储能扩容","54","A","QLD","37","16.28","9.3","28.04","26680.06","24254.60","7270","28.72","170.7","14.23","230.7","19.22","5.23%"
"储能扩容","54","A","SA","37","16.28","9.3","28.04","26680.06","24254.60","7129","28.33","172.2","14.35","233.5","19.45","5.12%"
"储能扩容","54","A","WA","37","16.28","9.3","28.04","26680.06","24254.60","7634","30.04","167.2","13.93","223.1","18.60","5.61%"
"储能扩容","54","A","TAS","37","16.28","9.3","28.04","26680.06","24254.60","10148","39.32","144.2","12.02","180.5","15.04","8.17%"
"储能扩容","54","A","ACT","37","16.28","9.3","28.04","26680.06","24254.60","8632","33.65","157.3","13.11","204.3","17.03","6.63%"
"储能扩容","54","A","NT","37","16.28","9.3","28.04","26680.06","24254.60","10008","38.84","145.2","12.10","182.2","15.19","8.05%"
"储能扩容","54","B","NSW","37","16.28","10","22.22","21142.33","19220.30","7778","30.75","135.1","11.26","165.0","13.75","9.37%"
"储能扩容","54","B","VIC","37","16.28","10","22.22","21142.33","19220.30","6778","26.86","144.9","12.07","181.7","15.14","8.08%"
"储能扩容","54","B","QLD","37","16.28","10","22.22","21142.33","19220.30","7270","28.72","140.2","11.68","173.2","14.43","8.70%"
"储能扩容","54","B","SA","37","16.28","10","22.22","21142.33","19220.30","7129","28.33","141.0","11.75","175.0","14.59","8.57%"
"储能扩容","54","B","WA","37","16.28","10","22.22","21142.33","19220.30","7634","30.04","136.9","11.41","167.9","13.99","9.14%"
"储能扩容","54","B","TAS","37","16.28","10","22.22","21142.33","19220.30","10148","39.32","115.7","9.64","137.3","11.44","12.11%"
"储能扩容","54","B","ACT","37","16.28","10","22.22","21142.33","19220.30","8632","33.65","128.5","10.71","154.4","12.87","10.32%"
"储能扩容","54","B","NT","37","16.28","10","22.22","21142.33","19220.30","10008","38.84","117.2","9.77","138.5","11.54","11.96%"
"储能扩容","54","C","NSW","37","16.28","10.9","15.92","15149.17","13771.97","7778","30.53","89.9","7.49","109.0","9.09","15.46%"
"储能扩容","54","C","VIC","37","16.28","10.9","15.92","15149.17","13771.97","6778","26.86","100.5","8.38","123.1","10.25","13.91%"
"储能扩容","54","C","QLD","37","16.28","10.9","15.92","15149.17","13771.97","7270","28.72","95.0","7.91","116.6","9.72","14.70%"
"储能扩容","54","C","SA","37","16.28","10.9","15.92","15149.17","13771.97","7129","28.33","96.0","8.00","118.2","9.85","14.54%"
"储能扩容","54","C","WA","37","16.28","10.9","15.92","15149.17","13771.97","7634","30.04","91.1","7.59","111.0","9.25","15.25%"
"储能扩容","54","C","TAS","37","16.28","10.9","15.92","15149.17","13771.97","10148","37.31","74.8","6.23","88.2","7.35","18.27%"
"储能扩容","54","C","ACT","37","16.28","10.9","15.92","15149.17","13771.97","8632","32.67","84.5","7.04","101.6","8.47","16.36%"
"储能扩容","54","C","NT","37","16.28","10.9","15.92","15149.17","13771.97","10008","37.68","74.1","6.18","87.1","7.26","18.42%"
"储能扩容","55","A","NSW","38","16.72","9.3","28.04","26680.06","24254.60","7778","29.97","163.5","13.63","216.2","18.01","5.97%"
"储能扩容","55","A","VIC","38","16.72","9.3","28.04","26680.06","24254.60","6778","26.19","175.0","14.58","239.2","19.94","4.85%"
"储能扩容","55","A","QLD","38","16.72","9.3","28.04","26680.06","24254.60","7270","28.00","169.2","14.10","227.6","18.97","5.39%"
"储能扩容","55","A","SA","38","16.72","9.3","28.04","26680.06","24254.60","7129","27.62","170.4","14.20","229.8","19.15","5.28%"
"储能扩容","55","A","WA","38","16.72","9.3","28.04","26680.06","24254.60","7634","29.28","165.5","13.79","220.1","18.34","5.77%"
"储能扩容","55","A","TAS","38","16.72","9.3","28.04","26680.06","24254.60","10148","38.34","143.0","11.92","178.4","14.86","8.33%"
"储能扩容","55","A","ACT","38","16.72","9.3","28.04","26680.06","24254.60","8632","32.82","156.0","13.00","201.6","16.80","6.79%"
"储能扩容","55","A","NT","38","16.72","9.3","28.04","26680.06","24254.60","10008","37.87","144.0","12.00","180.1","15.01","8.20%"
"储能扩容","55","B","NSW","38","16.72","10","22.22","21142.33","19220.30","7778","29.97","133.7","11.15","162.9","13.57","9.56%"
"储能扩容","55","B","VIC","38","16.72","10","22.22","21142.33","19220.30","6778","26.19","143.5","11.96","179.2","14.93","8.27%"
"储能扩容","55","B","QLD","38","16.72","10","22.22","21142.33","19220.30","7270","28.00","138.7","11.56","170.7","14.22","8.89%"
"储能扩容","55","B","SA","38","16.72","10","22.22","21142.33","19220.30","7129","27.62","139.6","11.63","172.7","14.39","8.76%"
"储能扩容","55","B","WA","38","16.72","10","22.22","21142.33","19220.30","7634","29.28","135.5","11.29","165.6","13.80","9.32%"
"储能扩容","55","B","TAS","38","16.72","10","22.22","21142.33","19220.30","10148","38.34","114.2","9.52","135.7","11.31","12.29%"
"储能扩容","55","B","ACT","38","16.72","10","22.22","21142.33","19220.30","8632","32.82","127.3","10.61","152.4","12.70","10.50%"
"储能扩容","55","B","NT","38","16.72","10","22.22","21142.33","19220.30","10008","37.87","115.4","9.62","137.1","11.42","12.14%"
"储能扩容","55","C","NSW","38","16.72","11.2","16.35","15558.60","14144.19","7778","29.86","91.5","7.63","111.8","9.32","15.18%"
"储能扩容","55","C","VIC","38","16.72","11.2","16.35","15558.60","14144.19","6778","26.19","102.7","8.56","125.3","10.44","13.63%"
"储能扩容","55","C","QLD","38","16.72","11.2","16.35","15558.60","14144.19","7270","28.00","96.8","8.06","119.7","9.97","14.40%"
"储能扩容","55","C","SA","38","16.72","11.2","16.35","15558.60","14144.19","7129","27.62","97.9","8.16","120.8","10.07","14.23%"
"储能扩容","55","C","WA","38","16.72","11.2","16.35","15558.60","14144.19","7634","29.28","93.1","7.76","114.2","9.52","14.94%"
"储能扩容","55","C","TAS","38","16.72","11.2","16.35","15558.60","14144.19","10148","36.68","76.1","6.34","89.9","7.49","18.01%"
"储能扩容","55","C","ACT","38","16.72","11.2","16.35","15558.60","14144.19","8632","32.00","86.0","7.16","103.8","8.65","16.08%"
"储能扩容","55","C","NT","38","16.72","11.2","16.35","15558.60","14144.19","10008","36.91","75.6","6.30","89.2","7.44","18.11%"
"储能扩容","56","A","NSW","39","17.16","9.3","28.04","26680.06","24254.60","7778","29.23","162.1","13.51","213.2","17.77","6.13%"
"储能扩容","56","A","VIC","39","17.16","9.3","28.04","26680.06","24254.60","6778","25.54","173.3","14.44","235.6","19.63","5.02%"
"储能扩容","56","A","QLD","39","17.16","9.3","28.04","26680.06","24254.60","7270","27.32","167.7","13.98","224.4","18.70","5.56%"
"储能扩容","56","A","SA","39","17.16","9.3","28.04","26680.06","24254.60","7129","26.94","168.8","14.06","226.6","18.89","5.44%"
"储能扩容","56","A","WA","39","17.16","9.3","28.04","26680.06","24254.60","7634","28.56","163.9","13.66","216.9","18.08","5.93%"
"储能扩容","56","A","TAS","39","17.16","9.3","28.04","26680.06","24254.60","10148","37.40","141.8","11.81","176.2","14.68","8.48%"
"储能扩容","56","A","ACT","39","17.16","9.3","28.04","26680.06","24254.60","8632","32.03","154.5","12.88","198.9","16.58","6.95%"
"储能扩容","56","A","NT","39","17.16","9.3","28.04","26680.06","24254.60","10008","36.95","142.8","11.90","178.0","14.83","8.35%"
"储能扩容","56","B","NSW","39","17.16","10","22.22","21142.33","19220.30","7778","29.23","132.5","11.04","160.9","13.41","9.74%"
"储能扩容","56","B","VIC","39","17.16","10","22.22","21142.33","19220.30","6778","25.54","142.0","11.83","176.6","14.72","8.46%"
"储能扩容","56","B","QLD","39","17.16","10","22.22","21142.33","19220.30","7270","27.32","137.2","11.43","168.6","14.05","9.08%"
"储能扩容","56","B","SA","39","17.16","10","22.22","21142.33","19220.30","7129","26.94","138.3","11.53","170.2","14.18","8.95%"
"储能扩容","56","B","WA","39","17.16","10","22.22","21142.33","19220.30","7634","28.56","134.1","11.17","163.4","13.62","9.51%"
"储能扩容","56","B","TAS","39","17.16","10","22.22","21142.33","19220.30","10148","37.40","112.7","9.39","134.1","11.18","12.47%"
"储能扩容","56","B","ACT","39","17.16","10","22.22","21142.33","19220.30","8632","32.03","126.2","10.52","150.6","12.55","10.69%"
"储能扩容","56","B","NT","39","17.16","10","22.22","21142.33","19220.30","10008","36.95","114.0","9.50","135.4","11.29","12.32%"
"储能扩容","56","C","NSW","39","17.16","11.5","16.78","15968.04","14516.40","7778","29.21","93.3","7.78","114.5","9.54","14.91%"
"储能扩容","56","C","VIC","39","17.16","11.5","16.78","15968.04","14516.40","6778","25.54","104.8","8.73","127.2","10.60","13.35%"
"储能扩容","56","C","QLD","39","17.16","11.5","16.78","15968.04","14516.40","7270","27.32","98.6","8.22","121.6","10.13","14.11%"
"储能扩容","56","C","SA","39","17.16","11.5","16.78","15968.04","14516.40","7129","26.94","100.3","8.36","122.8","10.23","13.95%"
"储能扩容","56","C","WA","39","17.16","11.5","16.78","15968.04","14516.40","7634","28.56","95.3","7.94","117.1","9.76","14.63%"
"储能扩容","56","C","TAS","39","17.16","11.5","16.78","15968.04","14516.40","10148","36.06","77.4","6.45","91.4","7.62","17.76%"
"储能扩容","56","C","ACT","39","17.16","11.5","16.78","15968.04","14516.40","8632","31.37","87.6","7.30","106.1","8.84","15.81%"
"储能扩容","56","C","NT","39","17.16","11.5","16.78","15968.04","14516.40","10008","36.15","77.2","6.43","91.2","7.60","17.79%"
"储能扩容","57","A","NSW","39","17.16","9.3","28.04","26680.06","24254.60","7778","29.23","162.1","13.51","213.2","17.77","6.13%"
"储能扩容","57","A","VIC","39","17.16","9.3","28.04","26680.06","24254.60","6778","25.54","173.3","14.44","235.6","19.63","5.02%"
"储能扩容","57","A","QLD","39","17.16","9.3","28.04","26680.06","24254.60","7270","27.32","167.7","13.98","224.4","18.70","5.56%"
"储能扩容","57","A","SA","39","17.16","9.3","28.04","26680.06","24254.60","7129","26.94","168.8","14.06","226.6","18.89","5.44%"
"储能扩容","57","A","WA","39","17.16","9.3","28.04","26680.06","24254.60","7634","28.56","163.9","13.66","216.9","18.08","5.93%"
"储能扩容","57","A","TAS","39","17.16","9.3","28.04","26680.06","24254.60","10148","37.40","141.8","11.81","176.2","14.68","8.48%"
"储能扩容","57","A","ACT","39","17.16","9.3","28.04","26680.06","24254.60","8632","32.03","154.5","12.88","198.9","16.58","6.95%"
"储能扩容","57","A","NT","39","17.16","9.3","28.04","26680.06","24254.60","10008","36.95","142.8","11.90","178.0","14.83","8.35%"
"储能扩容","57","B","NSW","39","17.16","10","22.22","21142.33","19220.30","7778","29.23","132.5","11.04","160.9","13.41","9.74%"
"储能扩容","57","B","VIC","39","17.16","10","22.22","21142.33","19220.30","6778","25.54","142.0","11.83","176.6","14.72","8.46%"
"储能扩容","57","B","QLD","39","17.16","10","22.22","21142.33","19220.30","7270","27.32","137.2","11.43","168.6","14.05","9.08%"
"储能扩容","57","B","SA","39","17.16","10","22.22","21142.33","19220.30","7129","26.94","138.3","11.53","170.2","14.18","8.95%"
"储能扩容","57","B","WA","39","17.16","10","22.22","21142.33","19220.30","7634","28.56","134.1","11.17","163.4","13.62","9.51%"
"储能扩容","57","B","TAS","39","17.16","10","22.22","21142.33","19220.30","10148","37.40","112.7","9.39","134.1","11.18","12.47%"
"储能扩容","57","B","ACT","39","17.16","10","22.22","21142.33","19220.30","8632","32.03","126.2","10.52","150.6","12.55","10.69%"
"储能扩容","57","B","NT","39","17.16","10","22.22","21142.33","19220.30","10008","36.95","114.0","9.50","135.4","11.29","12.32%"
"储能扩容","57","C","NSW","39","17.16","11.5","16.78","15968.04","14516.40","7778","29.21","93.3","7.78","114.5","9.54","14.91%"
"储能扩容","57","C","VIC","39","17.16","11.5","16.78","15968.04","14516.40","6778","25.54","104.8","8.73","127.2","10.60","13.35%"
"储能扩容","57","C","QLD","39","17.16","11.5","16.78","15968.04","14516.40","7270","27.32","98.6","8.22","121.6","10.13","14.11%"
"储能扩容","57","C","SA","39","17.16","11.5","16.78","15968.04","14516.40","7129","26.94","100.3","8.36","122.8","10.23","13.95%"
"储能扩容","57","C","WA","39","17.16","11.5","16.78","15968.04","14516.40","7634","28.56","95.3","7.94","117.1","9.76","14.63%"
"储能扩容","57","C","TAS","39","17.16","11.5","16.78","15968.04","14516.40","10148","36.06","77.4","6.45","91.4","7.62","17.76%"
"储能扩容","57","C","ACT","39","17.16","11.5","16.78","15968.04","14516.40","8632","31.37","87.6","7.30","106.1","8.84","15.81%"
"储能扩容","57","C","NT","39","17.16","11.5","16.78","15968.04","14516.40","10008","36.15","77.2","6.43","91.2","7.60","17.79%"
"储能扩容","58","A","NSW","40","17.60","9.3","28.04","26680.06","24254.60","7778","28.54","160.6","13.39","210.4","17.53","6.29%"
"储能扩容","58","A","VIC","40","17.60","9.3","28.04","26680.06","24254.60","6778","24.93","171.5","14.29","232.2","19.35","5.18%"
"储能扩容","58","A","QLD","40","17.60","9.3","28.04","26680.06","24254.60","7270","26.66","166.2","13.85","220.9","18.41","5.71%"
"储能扩容","58","A","SA","40","17.60","9.3","28.04","26680.06","24254.60","7129","26.29","167.3","13.94","223.4","18.61","5.60%"
"储能扩容","58","A","WA","40","17.60","9.3","28.04","26680.06","24254.60","7634","27.88","162.5","13.54","214.0","17.83","6.09%"
"储能扩容","58","A","TAS","40","17.60","9.3","28.04","26680.06","24254.60","10148","36.52","140.5","11.71","174.3","14.53","8.63%"
"储能扩容","58","A","ACT","40","17.60","9.3","28.04","26680.06","24254.60","8632","31.27","153.1","12.75","196.5","16.37","7.11%"
"储能扩容","58","A","NT","40","17.60","9.3","28.04","26680.06","24254.60","10008","36.08","141.5","11.80","175.8","14.65","8.51%"
"储能扩容","58","B","NSW","40","17.60","10","22.22","21142.33","19220.30","7778","28.54","131.3","10.94","158.7","13.22","9.92%"
"储能扩容","58","B","VIC","40","17.60","10","22.22","21142.33","19220.30","6778","24.93","140.5","11.71","174.3","14.52","8.64%"
"储能扩容","58","B","QLD","40","17.60","10","22.22","21142.33","19220.30","7270","26.66","135.7","11.31","166.5","13.88","9.26%"
"储能扩容","58","B","SA","40","17.60","10","22.22","21142.33","19220.30","7129","26.29","137.0","11.42","168.0","14.00","9.13%"
"储能扩容","58","B","WA","40","17.60","10","22.22","21142.33","19220.30","7634","27.88","132.8","11.07","161.4","13.45","9.69%"
"储能扩容","58","B","TAS","40","17.60","10","22.22","21142.33","19220.30","10148","36.52","110.8","9.23","132.7","11.06","12.65%"
"储能扩容","58","B","ACT","40","17.60","10","22.22","21142.33","19220.30","8632","31.27","125.1","10.43","148.8","12.40","10.87%"
"储能扩容","58","B","NT","40","17.60","10","22.22","21142.33","19220.30","10008","36.08","112.3","9.36","133.9","11.15","12.50%"
"储能扩容","58","C","NSW","40","17.60","11.8","17.21","16377.48","14888.62","7778","28.54","95.4","7.95","117.2","9.77","14.62%"
"储能扩容","58","C","VIC","40","17.60","11.8","17.21","16377.48","14888.62","6778","24.93","107.1","8.93","129.2","10.77","13.09%"
"储能扩容","58","C","QLD","40","17.60","11.8","17.21","16377.48","14888.62","7270","26.66","100.8","8.40","123.4","10.29","13.83%"
"储能扩容","58","C","SA","40","17.60","11.8","17.21","16377.48","14888.62","7129","26.29","102.4","8.53","125.0","10.41","13.67%"
"储能扩容","58","C","WA","40","17.60","11.8","17.21","16377.48","14888.62","7634","27.88","97.1","8.09","120.1","10.01","14.35%"
"储能扩容","58","C","TAS","40","17.60","11.8","17.21","16377.48","14888.62","10148","35.44","78.6","6.55","93.1","7.76","17.50%"
"储能扩容","58","C","ACT","40","17.60","11.8","17.21","16377.48","14888.62","8632","30.77","89.3","7.44","108.3","9.02","15.56%"
"储能扩容","58","C","NT","40","17.60","11.8","17.21","16377.48","14888.62","10008","35.43","78.6","6.55","93.1","7.76","17.50%"
"储能扩容","59","A","NSW","41","18.04","9.3","28.04","26680.06","24254.60","7778","27.87","159.0","13.25","207.6","17.30","6.45%"
"储能扩容","59","A","VIC","41","18.04","9.3","28.04","26680.06","24254.60","6778","24.34","169.8","14.15","228.7","19.06","5.34%"
"储能扩容","59","A","QLD","41","18.04","9.3","28.04","26680.06","24254.60","7270","26.04","164.7","13.72","217.8","18.15","5.87%"
"储能扩容","59","A","SA","41","18.04","9.3","28.04","26680.06","24254.60","7129","25.67","165.7","13.81","220.4","18.36","5.76%"
"储能扩容","59","A","WA","41","18.04","9.3","28.04","26680.06","24254.60","7634","27.23","161.1","13.42","211.1","17.59","6.25%"
"储能扩容","59","A","TAS","41","18.04","9.3","28.04","26680.06","24254.60","10148","35.68","139.4","11.62","172.4","14.37","8.79%"
"储能扩容","59","A","ACT","41","18.04","9.3","28.04","26680.06","24254.60","8632","30.56","151.7","12.64","193.8","16.15","7.27%"
"储能扩容","59","A","NT","41","18.04","9.3","28.04","26680.06","24254.60","10008","35.25","140.3","11.69","174.0","14.50","8.66%"
"储能扩容","59","B","NSW","41","18.04","10","22.22","21142.33","19220.30","7778","27.87","130.1","10.84","156.7","13.06","10.10%"
"储能扩容","59","B","VIC","41","18.04","10","22.22","21142.33","19220.30","6778","24.34","139.2","11.60","171.8","14.32","8.82%"
"储能扩容","59","B","QLD","41","18.04","10","22.22","21142.33","19220.30","7270","26.04","134.4","11.20","164.3","13.69","9.44%"
"储能扩容","59","B","SA","41","18.04","10","22.22","21142.33","19220.30","7129","25.67","135.6","11.30","165.8","13.82","9.31%"
"储能扩容","59","B","WA","41","18.04","10","22.22","21142.33","19220.30","7634","27.23","131.7","10.97","159.2","13.27","9.87%"
"储能扩容","59","B","TAS","41","18.04","10","22.22","21142.33","19220.30","10148","35.68","109.1","9.09","131.3","10.94","12.83%"
"储能扩容","59","B","ACT","41","18.04","10","22.22","21142.33","19220.30","8632","30.56","123.9","10.33","146.9","12.24","11.06%"
"储能扩容","59","B","NT","41","18.04","10","22.22","21142.33","19220.30","10008","35.25","110.5","9.21","132.4","11.04","12.68%"
"储能扩容","59","C","NSW","41","18.04","12.1","17.64","16786.91","15260.83","7778","27.87","97.2","8.10","120.1","10.01","14.34%"
"储能扩容","59","C","VIC","41","18.04","12.1","17.64","16786.91","15260.83","6778","24.34","109.1","9.09","131.3","10.94","12.84%"
"储能扩容","59","C","QLD","41","18.04","12.1","17.64","16786.91","15260.83","7270","26.04","103.3","8.61","125.5","10.46","13.56%"
"储能扩容","59","C","SA","41","18.04","12.1","17.64","16786.91","15260.83","7129","25.67","104.3","8.69","126.8","10.57","13.41%"
"储能扩容","59","C","WA","41","18.04","12.1","17.64","16786.91","15260.83","7634","27.23","99.2","8.27","121.9","10.16","14.07%"
"储能扩容","59","C","TAS","41","18.04","12.1","17.64","16786.91","15260.83","10148","34.75","79.9","6.66","95.2","7.93","17.22%"
"储能扩容","59","C","ACT","41","18.04","12.1","17.64","16786.91","15260.83","8632","30.16","90.8","7.57","110.5","9.21","15.31%"
"储能扩容","59","C","NT","41","18.04","12.1","17.64","16786.91","15260.83","10008","34.74","79.9","6.66","95.2","7.93","17.21%"
"储能扩容","60","A","NSW","42","18.48","9.3","28.04","26680.06","24254.60","7778","27.24","157.6","13.13","204.8","17.07","6.60%"
"储能扩容","60","A","VIC","42","18.48","9.3","28.04","26680.06","24254.60","6778","23.78","168.3","14.03","225.6","18.80","5.49%"
"储能扩容","60","A","QLD","42","18.48","9.3","28.04","26680.06","24254.60","7270","25.45","163.1","13.59","215.1","17.93","6.03%"
"储能扩容","60","A","SA","42","18.48","9.3","28.04","26680.06","24254.60","7129","25.07","164.1","13.68","217.3","18.11","5.91%"
"储能扩容","60","A","WA","42","18.48","9.3","28.04","26680.06","24254.60","7634","26.61","159.5","13.29","208.4","17.36","6.40%"
"储能扩容","60","A","TAS","42","18.48","9.3","28.04","26680.06","24254.60","10148","34.88","138.3","11.53","170.3","14.19","8.94%"
"储能扩容","60","A","ACT","42","18.48","9.3","28.04","26680.06","24254.60","8632","29.88","150.4","12.53","191.5","15.95","7.43%"
"储能扩容","60","A","NT","42","18.48","9.3","28.04","26680.06","24254.60","10008","34.46","139.2","11.60","172.0","14.34","8.81%"
"储能扩容","60","B","NSW","42","18.48","10","22.22","21142.33","19220.30","7778","27.24","128.8","10.73","154.8","12.90","10.28%"
"储能扩容","60","B","VIC","42","18.48","10","22.22","21142.33","19220.30","6778","23.78","137.9","11.49","169.5","14.12","9.00%"
"储能扩容","60","B","QLD","42","18.48","10","22.22","21142.33","19220.30","7270","25.45","133.2","11.10","162.1","13.51","9.62%"
"储能扩容","60","B","SA","42","18.48","10","22.22","21142.33","19220.30","7129","25.07","134.3","11.19","163.7","13.64","9.48%"
"储能扩容","60","B","WA","42","18.48","10","22.22","21142.33","19220.30","7634","26.61","130.4","10.87","157.2","13.10","10.05%"
"储能扩容","60","B","TAS","42","18.48","10","22.22","21142.33","19220.30","10148","34.88","107.8","8.98","129.8","10.82","13.01%"
"储能扩容","60","B","ACT","42","18.48","10","22.22","21142.33","19220.30","8632","29.88","122.7","10.22","145.1","12.09","11.24%"
"储能扩容","60","B","NT","42","18.48","10","22.22","21142.33","19220.30","10008","34.46","108.9","9.07","131.0","10.92","12.86%"
"储能扩容","60","C","NSW","42","18.48","12.4","18.07","17196.35","15633.05","7778","27.24","99.2","8.26","121.9","10.16","14.07%"
"储能扩容","60","C","VIC","42","18.48","12.4","18.07","17196.35","15633.05","6778","23.78","111.3","9.27","133.1","11.09","12.59%"
"储能扩容","60","C","QLD","42","18.48","12.4","18.07","17196.35","15633.05","7270","25.45","105.4","8.78","127.6","10.63","13.31%"
